DRAFT,,,,,,,
CMS,,,,,,,
NADAC Reference File as of 02/07/2013,,,,,,,
NDC Description,NDC,"NADAC
Per Unit",Pharmacy Type Indicator,OTC,Date,Explanation Code,Update
METFORMIN HCL 500 MG TABLET,00904584954,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,00904584980,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,00904584989,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,00904584993,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,00093104801,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,00093104810,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,00093104898,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,59762432000,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,59762432002,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,59762432006,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,60505019000,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,60505019001,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,60505019004,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,60505019008,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,57664039713,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,57664039718,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,57664039751,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,57664039753,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,57664039758,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,57664039788,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,57664039799,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,62584025901,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,62037067410,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,00378718505,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,00378023405,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,68645029059,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,68382002801,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,68382002805,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,68382002810,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,68462015901,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,68462015905,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,68462015910,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,68462015990,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,67877021701,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,67877021705,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,65862000801,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,65862000805,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,65862000899,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,65162021810,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,65162021811,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,65162021850,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,65162017510,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,65162017511,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,65162017550,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,51079017201,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,51079017220,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,51079097230,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,51079097256,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,43547024810,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,43547024811,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 500 MG TABLET,43547024850,0.01908,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,00904585040,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,00904585053,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,00904585089,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,00904585093,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,00904609161,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,00603446821,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,00603446828,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,00603446832,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,00781505101,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,00781505105,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,00781505161,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,23155010301,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,23155010305,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,23155010310,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,00093104901,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,00093104910,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,00093104998,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,62037067510,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,62584033201,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,57664043513,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,57664043518,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,57664043551,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,57664043553,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,57664043558,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,57664043588,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,57664043599,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,60505019100,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,60505019101,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,60505019104,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,60505019108,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,59762432100,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,59762432102,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,59762432106,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,00378718605,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,65162021910,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,65162021911,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,65162021950,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,65162017410,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,65162017411,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,65162017450,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,65862000901,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,65862000905,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,67877021801,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,67877021805,0.0404,C/I,N,41291.0,"1, 6",N
METFORMIN HCL 850 MG TABLET,67877021810,0.0404,C/I,N,41291.0,"1, 6",N
METFORMIN HCL 850 MG TABLET,68462016001,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,68462016005,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,68462016010,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,68462016090,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,68382002901,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,68382002905,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,68382002910,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,43547024910,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,43547024911,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,43547024950,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,51079097301,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,51079017301,0.0404,C/I,N,41291.0,1.0,N
METFORMIN HCL 850 MG TABLET,51079017308,0.0404,C/I,N,41291.0,1.0,N
"METFORMIN HCL ER 1,000 MG TAB",00591272060,6.69782,C/I,N,41291.0,"1, 6",N
"METFORMIN HCL ER 1,000 MG TAB",68180033707,6.69782,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,00904610761,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,00093726701,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,00093726710,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,60505026001,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,60505026002,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,60505026007,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,53746017801,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,53746017805,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,53746017810,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,53746017890,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,62756014201,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,62756014202,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,62037057101,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,62037057110,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,63304086001,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,63304086005,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,00378035201,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,00378035205,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,00185441601,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,68084007201,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,68645012059,0.04433,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 500 MG TABLET,29033001801,0.04433,C/I,N,41291.0,"1, 6",N
METFORMIN HCL ER 500 MG TABLET,29033001805,0.04433,C/I,N,41291.0,"1, 6",N
METFORMIN HCL ER 500 MG TABLET,29033001810,0.04433,C/I,N,41291.0,"1, 6",N
METFORMIN HCL ER 750 MG TABLET,00904610861,0.12349,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 750 MG TABLET,00093721201,0.12349,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 750 MG TABLET,63304076701,0.12349,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 750 MG TABLET,62037057701,0.12349,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 750 MG TABLET,62037057710,0.12349,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 750 MG TABLET,62756014301,0.12349,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 750 MG TABLET,53746017901,0.12349,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 750 MG TABLET,60505132901,0.12349,C/I,N,41291.0,1.0,N
METFORMIN HCL ER 750 MG TABLET,29033002101,0.12349,C/I,N,41291.0,"1, 6",N
METHADONE 10 MG/5 ML SOLUTION,00054355663,0.11121,C/I,N,41291.0,"1, 5",N
METHADONE 10 MG/5 ML SOLUTION,66689071216,0.11121,C/I,N,41291.0,"1, 5",N
METHADONE 10 MG/ML ORAL CONC,66689069430,0.69093,C/I,N,41291.0,"1, 5",N
METHADONE 5 MG/5 ML SOLUTION,00054355563,0.06574,C/I,N,41291.0,"1, 5",N
METHADONE 5 MG/5 ML SOLUTION,66689071116,0.06574,C/I,N,41291.0,"1, 5",N
METHADONE HCL 10 MG TABLET,00054457125,0.07877,C/I,N,41291.0,1.0,N
METHADONE HCL 10 MG TABLET,00054855424,0.07877,C/I,N,41291.0,1.0,N
METHADONE HCL 10 MG TABLET,00406577101,0.07877,C/I,N,41291.0,1.0,N
METHADONE HCL 10 MG TABLET,00406577162,0.07877,C/I,N,41291.0,1.0,N
METHADONE HCL 10 MG TABLET,66689081010,0.07877,C/I,N,41291.0,1.0,N
METHADONE HCL 10 MG TABLET,67877011601,0.07877,C/I,N,41291.0,1.0,N
METHADONE HCL 5 MG TABLET,00054855324,0.04744,C/I,N,41291.0,1.0,N
METHADONE HCL 5 MG TABLET,00054457025,0.04744,C/I,N,41291.0,1.0,N
METHADONE HCL 5 MG TABLET,00406575501,0.04744,C/I,N,41291.0,1.0,N
METHADONE HCL 5 MG TABLET,00406575562,0.04744,C/I,N,41291.0,1.0,N
METHADONE INTENSOL 10 MG/ML,00054355344,0.69093,C/I,N,41291.0,"1, 5",N
METHADOSE 10 MG TABLET,00406345434,0.07877,C/I,N,41291.0,1.0,N
METHAMPHETAMINE 5 MG TABLET,00378811501,2.90858,C/I,N,41291.0,4.0,N
METHAZOLAMIDE 25 MG TABLET,00781107201,1.19872,C/I,N,41291.0,1.0,N
METHAZOLAMIDE 25 MG TABLET,00093941101,1.19872,C/I,N,41291.0,1.0,N
METHAZOLAMIDE 25 MG TABLET,48102010001,1.19872,C/I,N,41291.0,1.0,N
METHAZOLAMIDE 50 MG TABLET,00781107101,2.31674,C/I,N,41291.0,1.0,N
METHAZOLAMIDE 50 MG TABLET,00093942401,2.31674,C/I,N,41291.0,1.0,N
METHAZOLAMIDE 50 MG TABLET,48102010101,2.31674,C/I,N,41291.0,1.0,N
METHENAMINE HIPP 1 GM TABLET,00955103710,1.63339,C/I,N,41291.0,"1, 6",N
METHENAMINE HIPP 1 GM TABLET,64720013910,1.63339,C/I,N,41291.0,1.0,N
METHENAMINE HIPP 1 GM TABLET,43199002001,1.63339,C/I,N,41291.0,"1, 6",N
METHENAMINE MD 1 GM TABLET,13925010701,1.05647,C/I,N,41291.0,1.0,N
METHENAMINE MD 1 GM TABLET,42799010601,1.05647,C/I,N,41291.0,1.0,N
METHENAMINE MD 500 MG TABLET,42799010501,0.69284,C/I,N,41291.0,1.0,N
METHIMAZOLE 10 MG TABLET,23155007101,0.19023,C/I,N,41291.0,1.0,N
METHIMAZOLE 10 MG TABLET,00185021001,0.19023,C/I,N,41291.0,1.0,N
METHIMAZOLE 10 MG TABLET,00185021010,0.19023,C/I,N,41291.0,1.0,N
METHIMAZOLE 10 MG TABLET,64376065601,0.19023,C/I,N,41291.0,1.0,N
METHIMAZOLE 10 MG TABLET,68084027601,0.19023,C/I,N,41291.0,1.0,N
METHIMAZOLE 10 MG TABLET,49884064101,0.19023,C/I,N,41291.0,1.0,N
METHIMAZOLE 10 MG TABLET,49884064105,0.19023,C/I,N,41291.0,1.0,N
METHIMAZOLE 5 MG TABLET,23155007001,0.12716,C/I,N,41291.0,1.0,N
METHIMAZOLE 5 MG TABLET,00185020501,0.12716,C/I,N,41291.0,1.0,N
METHIMAZOLE 5 MG TABLET,00185020510,0.12716,C/I,N,41291.0,1.0,N
METHIMAZOLE 5 MG TABLET,68084027501,0.12716,C/I,N,41291.0,1.0,N
METHIMAZOLE 5 MG TABLET,64376065501,0.12716,C/I,N,41291.0,1.0,N
METHIMAZOLE 5 MG TABLET,49884064001,0.12716,C/I,N,41291.0,1.0,N
METHIMAZOLE 5 MG TABLET,49884064005,0.12716,C/I,N,41291.0,1.0,N
METHITEST 10 MG TABLET,00115703701,7.2511,C/I,N,41291.0,"4, 6",N
METHOCARBAMOL 500 MG TABLET,00603448521,0.07991,C/I,N,41291.0,1.0,N
METHOCARBAMOL 500 MG TABLET,00603448528,0.07991,C/I,N,41291.0,1.0,N
METHOCARBAMOL 500 MG TABLET,00781176001,0.07991,C/I,N,41291.0,1.0,N
METHOCARBAMOL 500 MG TABLET,00143129001,0.07991,C/I,N,41291.0,1.0,N
METHOCARBAMOL 500 MG TABLET,00143129005,0.07991,C/I,N,41291.0,1.0,N
METHOCARBAMOL 500 MG TABLET,62584078001,0.07991,C/I,N,41291.0,1.0,N
METHOCARBAMOL 500 MG TABLET,63739016610,0.07991,C/I,N,41291.0,1.0,N
METHOCARBAMOL 500 MG TABLET,00591538101,0.07991,C/I,N,41291.0,1.0,N
METHOCARBAMOL 500 MG TABLET,00591538105,0.07991,C/I,N,41291.0,1.0,N
METHOCARBAMOL 500 MG TABLET,68084058501,0.07991,C/I,N,41291.0,"1, 6",N
METHOCARBAMOL 500 MG TABLET,31722053301,0.07991,C/I,N,41291.0,1.0,N
METHOCARBAMOL 500 MG TABLET,31722053305,0.07991,C/I,N,41291.0,1.0,N
METHOCARBAMOL 750 MG TABLET,00781175001,0.10802,C/I,N,41291.0,1.0,N
METHOCARBAMOL 750 MG TABLET,00603448621,0.10802,C/I,N,41291.0,1.0,N
METHOCARBAMOL 750 MG TABLET,00603448628,0.10802,C/I,N,41291.0,1.0,N
METHOCARBAMOL 750 MG TABLET,00603448632,0.10802,C/I,N,41291.0,1.0,N
METHOCARBAMOL 750 MG TABLET,00143129201,0.10802,C/I,N,41291.0,1.0,N
METHOCARBAMOL 750 MG TABLET,00143129205,0.10802,C/I,N,41291.0,1.0,N
METHOCARBAMOL 750 MG TABLET,63739016710,0.10802,C/I,N,41291.0,1.0,N
METHOCARBAMOL 750 MG TABLET,62584078101,0.10802,C/I,N,41291.0,1.0,N
METHOCARBAMOL 750 MG TABLET,00591538201,0.10802,C/I,N,41291.0,1.0,N
METHOCARBAMOL 750 MG TABLET,00591538205,0.10802,C/I,N,41291.0,1.0,N
METHOCARBAMOL 750 MG TABLET,31722053401,0.10802,C/I,N,41291.0,1.0,N
METHOCARBAMOL 750 MG TABLET,31722053405,0.10802,C/I,N,41291.0,1.0,N
METHOTREXATE 1 GM/40 ML VIAL,10139006240,0.7665,C/I,N,41291.0,"4, 5",N
METHOTREXATE 1 GM/40 ML VIAL,00069014901,0.7665,C/I,N,41291.0,"4, 5",N
METHOTREXATE 1 GRAM/40 ML VIAL,00703367801,0.7665,C/I,N,41291.0,"4, 5",N
METHOTREXATE 100 MG/4 ML VIAL,00703367301,1.20958,C/I,N,41291.0,"1, 5",N
METHOTREXATE 100 MG/4 ML VIAL,00069014701,1.20958,C/I,N,41291.0,"1, 5",N
METHOTREXATE 100 MG/4 ML VIAL,00069014702,1.20958,C/I,N,41291.0,"1, 5",N
METHOTREXATE 2.5 MG TABLET,00904601260,0.56055,C/I,N,41291.0,"1, 6",N
METHOTREXATE 2.5 MG TABLET,00054455015,0.56055,C/I,N,41291.0,1.0,N
METHOTREXATE 2.5 MG TABLET,00054455025,0.56055,C/I,N,41291.0,1.0,N
METHOTREXATE 2.5 MG TABLET,00054855025,0.56055,C/I,N,41291.0,1.0,N
METHOTREXATE 2.5 MG TABLET,00555057202,0.56055,C/I,N,41291.0,1.0,N
METHOTREXATE 2.5 MG TABLET,00555057235,0.56055,C/I,N,41291.0,1.0,N
METHOTREXATE 2.5 MG TABLET,00378001401,0.56055,C/I,N,41291.0,1.0,N
METHOTREXATE 2.5 MG TABLET,00378001450,0.56055,C/I,N,41291.0,1.0,N
METHOTREXATE 2.5 MG TABLET,67253032010,0.56055,C/I,N,41291.0,1.0,N
METHOTREXATE 2.5 MG TABLET,67253032036,0.56055,C/I,N,41291.0,1.0,N
METHOTREXATE 2.5 MG TABLET,51079067001,0.56055,C/I,N,41291.0,1.0,N
METHOTREXATE 2.5 MG TABLET,51079067005,0.56055,C/I,N,41291.0,1.0,N
METHOTREXATE 25 MG/ML VIAL,63323012102,2.01071,C/I,N,41291.0,"4, 5",N
METHOTREXATE 25 MG/ML VIAL,63323012104,1.20958,C/I,N,41291.0,"1, 5",N
METHOTREXATE 25 MG/ML VIAL,63323012110,0.9228,C/I,N,41291.0,"4, 5",N
METHOTREXATE 25 MG/ML VIAL,63323012140,0.7665,C/I,N,41291.0,"4, 5",N
METHOTREXATE 25 MG/ML VIAL,63323012310,1.65224,C/I,N,41291.0,"1, 5",N
METHOTREXATE 25 MG/ML VIAL,61703035038,1.65224,C/I,N,41291.0,"1, 5, 6",N
METHOTREXATE 25 MG/ML VIAL,61703040841,0.7665,C/I,N,41291.0,"4, 5",N
METHOTREXATE 25 MG/ML VIAL,55390003110,1.63663,C/I,N,41291.0,"1, 5",N
METHOTREXATE 25 MG/ML VIAL,55390003210,0.7665,C/I,N,41291.0,"4, 5",N
METHOTREXATE 25 MG/ML VIAL,66758004101,0.7665,C/I,N,41291.0,"4, 5",N
METHOTREXATE 250 MG/10 ML VIAL,10139006210,0.9228,C/I,N,41291.0,"4, 5",N
METHOTREXATE 250 MG/10 ML VIAL,00703367501,0.9228,C/I,N,41291.0,"4, 5",N
METHOTREXATE 250 MG/10 ML VIAL,00069014801,0.9228,C/I,N,41291.0,"4, 5",N
METHOTREXATE 50 MG/2 ML VIAL,00703367101,2.01071,C/I,N,41291.0,"4, 5",N
METHOTREXATE 50 MG/2 ML VIAL,00703367103,1.63663,C/I,N,41291.0,"1, 5",N
METHOTREXATE 50 MG/2 ML VIAL,10139006202,2.01071,C/I,N,41291.0,"4, 5",N
METHOTREXATE 50 MG/2 ML VIAL,00069014601,2.01071,C/I,N,41291.0,"4, 5",N
METHOTREXATE 50 MG/2 ML VIAL,00069014602,0.9228,C/I,N,41291.0,"4, 5",N
METHOTREXATE 50 MG/2 ML VIAL,66758004001,2.01071,C/I,N,41291.0,"4, 5",N
METHOTREXATE 50 MG/2 ML VIAL,66758004002,1.63663,C/I,N,41291.0,"1, 5",N
METHSCOPOLAMINE BROM 2.5 MG TB,18754006101,1.39984,C/I,N,41291.0,"1, 6",N
METHSCOPOLAMINE BROM 2.5 MG TB,00168048299,1.39984,C/I,N,41291.0,"1, 6",N
METHSCOPOLAMINE BROM 2.5 MG TB,64376060301,1.39984,C/I,N,41291.0,1.0,N
METHSCOPOLAMINE BROM 2.5 MG TB,51991019101,1.39984,C/I,N,41291.0,1.0,N
METHSCOPOLAMINE BROM 5 MG TAB,00168048360,2.50719,C/I,N,41291.0,"1, 6",N
METHSCOPOLAMINE BROM 5 MG TAB,64376060461,2.50719,C/I,N,41291.0,1.0,N
METHSCOPOLAMINE BROM 5 MG TAB,51991019206,2.50719,C/I,N,41291.0,1.0,N
METHYCLOTHIAZIDE 5 MG TABLET,00378016001,1.43658,C/I,N,41291.0,4.0,N
METHYLDOPA 250 MG TABLET,16729003001,0.09213,C/I,N,41291.0,1.0,N
METHYLDOPA 250 MG TABLET,00093293101,0.09213,C/I,N,41291.0,1.0,N
METHYLDOPA 250 MG TABLET,00093293110,0.09213,C/I,N,41291.0,1.0,N
METHYLDOPA 250 MG TABLET,00378061101,0.09213,C/I,N,41291.0,1.0,N
METHYLDOPA 250 MG TABLET,00378061110,0.09213,C/I,N,41291.0,1.0,N
METHYLDOPA 250 MG TABLET,51079020001,0.09213,C/I,N,41291.0,1.0,N
METHYLDOPA 250 MG TABLET,51079020020,0.09213,C/I,N,41291.0,1.0,N
METHYLDOPA 500 MG TABLET,16729003101,0.18736,C/I,N,41291.0,1.0,N
METHYLDOPA 500 MG TABLET,16729003116,0.18736,C/I,N,41291.0,1.0,N
METHYLDOPA 500 MG TABLET,00093293201,0.18736,C/I,N,41291.0,1.0,N
METHYLDOPA 500 MG TABLET,00093293205,0.18736,C/I,N,41291.0,1.0,N
METHYLDOPA 500 MG TABLET,00378042101,0.18736,C/I,N,41291.0,1.0,N
METHYLDOPA 500 MG TABLET,00378042105,0.18736,C/I,N,41291.0,1.0,N
METHYLDOPA 500 MG TABLET,51079020101,0.18736,C/I,N,41291.0,1.0,N
METHYLDOPA 500 MG TABLET,51079020120,0.18736,C/I,N,41291.0,1.0,N
METHYLDOPA-HYDROCHLOROTHIAZIDE 250-15 MG TAB,00378050701,0.34458,C/I,N,41291.0,4.0,N
METHYLDOPA-HYDROCHLOROTHIAZIDE 250-25 MG TAB,00378071101,0.80817,C/I,N,41291.0,1.0,N
METHYLDOPA-HYDROCHLOROTHIAZIDE 250-25 MG TAB,00378071110,0.80817,C/I,N,41291.0,1.0,N
METHYLERGONOVINE 0.2 MG TABLET,43386014001,6.17271,C/I,N,41291.0,1.0,N
METHYLERGONOVINE 0.2 MG TABLET,43386014028,6.17271,C/I,N,41291.0,1.0,N
METHYLIN 10 MG TABLET,00406112201,0.08723,C/I,N,41291.0,1.0,N
METHYLIN 10 MG TABLET,00406112210,0.08723,C/I,N,41291.0,1.0,N
METHYLIN 20 MG TABLET,00406112401,0.13428,C/I,N,41291.0,1.0,N
METHYLIN 20 MG TABLET,00406112410,0.13428,C/I,N,41291.0,1.0,N
METHYLIN 5 MG TABLET,00406112101,0.06503,C/I,N,41291.0,1.0,N
METHYLIN 5 MG TABLET,00406112110,0.06503,C/I,N,41291.0,1.0,N
METHYLIN ER 10 MG TABLET,00406142301,0.53527,C/I,N,41291.0,1.0,N
METHYLIN ER 20 MG TABLET,00406145101,0.44475,C/I,N,41291.0,1.0,N
METHYLPHENIDATE 10 MG TABLET,00781574901,0.08723,C/I,N,41291.0,1.0,N
METHYLPHENIDATE 10 MG TABLET,53014053007,0.08723,C/I,N,41291.0,1.0,N
METHYLPHENIDATE 10 MG TABLET,00406114401,0.08723,C/I,N,41291.0,1.0,N
METHYLPHENIDATE 10 MG TABLET,00406114410,0.08723,C/I,N,41291.0,1.0,N
METHYLPHENIDATE 10 MG TABLET,00591588301,0.08723,C/I,N,41291.0,1.0,N
METHYLPHENIDATE 10 MG/5 ML SOL,51991071350,1.04477,C/I,N,41291.0,"4, 5",N
