,,,,,,,,,,
CMS,,,,,,,,,,
Weekly NADAC Reference File as of 03/12/2014,,,,,,,,,,
NDC Description,NDC,"NADAC
Per Unit","Effective
Date","Pricing
Unit","Pharmacy
Type
Indicator",OTC,"Explanation
Code","Classification
for Rate
Setting","Corresponding
Generic Drug
NADAC
Per Unit","Corresponding
Generic Drug
Effective
Date"
LOSARTAN POTASSIUM 25 MG TAB,68180021003,0.05419,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 25 MG TAB,68180021009,0.05419,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 25 MG TAB,68382013506,0.05419,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 25 MG TAB,68382013510,0.05419,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 25 MG TAB,68382013516,0.05419,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 25 MG TAB,68645040670,0.05419,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 25 MG TAB,68645040770,0.05419,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,00054012422,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,00093736510,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,00093736556,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,00093736598,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,00378404277,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,00378404293,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,00603422502,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,00603422516,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,00603422532,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,00781570110,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,00781570131,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,00781570192,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,00781580610,0.07452,02/19/2014,EA,C/I,N,"1, 6",G,,
LOSARTAN POTASSIUM 50 MG TAB,00781580631,0.07452,02/19/2014,EA,C/I,N,"1, 6",G,,
LOSARTAN POTASSIUM 50 MG TAB,00781580692,0.07452,02/19/2014,EA,C/I,N,"1, 6",G,,
LOSARTAN POTASSIUM 50 MG TAB,13668040910,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,13668040930,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,13668040990,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,16571050111,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,16714058201,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,16714058202,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,16714058203,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,59746033430,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,59746033490,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,60505316103,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,60505316109,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,63739051410,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,65862020230,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,65862020290,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,65862020299,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,68084034701,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,68180021103,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,68180021109,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,68382013606,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,68382013610,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,68382013616,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,68645040870,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN POTASSIUM 50 MG TAB,68645040970,0.07452,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,00054027722,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,00093736910,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,00093736956,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,00093736998,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,00378141977,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,00603422902,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,00603422916,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,00603422932,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,00781520410,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,00781520431,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,00781520492,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,13668011710,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,13668011730,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,13668011790,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,16714022401,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,16714022402,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,59746033830,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,59746033890,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,60505291603,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,60505291609,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,63739052810,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,65862046930,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,65862046990,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,65862046999,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,68180021603,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,68180021606,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-12.5 MG TAB,68180021609,0.13378,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,00054012722,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,00093736810,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,00093736856,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,00093736898,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,00378142077,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,00378142093,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,00603423002,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,00603423016,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,00603423032,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,00781520710,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,00781520731,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,00781520792,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,13668011810,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,13668011830,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,13668011890,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,16714022501,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,16714022502,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,16714022504,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,59746033930,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,59746033990,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,60505291703,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,60505291709,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,65862047030,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,65862047090,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,65862047099,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,68180021703,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,68180021706,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,68180021709,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,68382014306,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,68382014310,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 100-25 MG TAB,68382014316,0.12352,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,00054012622,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,00093736710,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,00093736756,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,00093736798,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,00378141877,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,00378141893,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,00603422802,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,00603422816,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,00603422832,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,00781520610,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,00781520631,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,00781520692,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,13668011610,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,13668011630,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,13668011690,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,16714022601,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,16714022602,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,16714022604,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,59746033730,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,59746033790,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,60505291503,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,60505291509,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,63739052710,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,65862046830,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,65862046890,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,65862046899,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,68180021503,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,68180021506,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,68180021509,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,68382014206,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,68382014210,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSARTAN-HYDROCHLOROTHIAZIDE 50-12.5 MG TAB,68382014216,0.09175,02/19/2014,EA,C/I,N,1,G,,
LOSEASONIQUE TABLET,51285009287,2.91284,01/01/2014,EA,C/I,N,4,B,1.92008,02/19/2014
LOTEMAX 0.5% EYE DROPS,24208029915,27.61492,12/03/2013,ML,C/I,N,"2, 5",B,,
LOTEMAX 0.5% EYE DROPS,24208029910,27.75500,02/19/2014,ML,C/I,N,"1, 5",B,,
LOTEMAX 0.5% EYE DROPS,24208029905,28.00299,12/03/2013,ML,C/I,N,"2, 5",B,,
LOTEMAX 0.5% EYE OINTMENT,24208044335,50.99566,02/19/2014,GM,C/I,N,"1, 5",B,,
LOTEMAX 0.5% OPHTHALMIC GEL,24208050307,25.67893,12/03/2013,GM,C/I,N,"2, 5",B,,
LOTREL 10-20 MG CAPSULE,00078036405,5.89573,01/03/2014,EA,C/I,N,4,B,0.41729,02/19/2014
LOTREL 5-10 MG CAPSULE,00078040505,5.34364,01/03/2014,EA,C/I,N,4,B,0.49788,02/19/2014
LOTREL 5-20 MG CAPSULE,00078040605,5.00856,01/22/2014,EA,C/I,N,4,B,0.41073,02/19/2014
LOTRIMIN AF 1% CREAM,11523096301,0.35830,09/19/2013,GM,C/I,Y,"2, 5",B,,
LOTRIMIN AF 1% CREAM,11523096307,0.35830,09/19/2013,GM,C/I,Y,"2, 5",B,,
LOTRIMIN AF 1% CREAM,11523096305,0.50536,12/18/2013,GM,C/I,Y,"2, 5",B,,
LOTRIMIN ULTRA 1% CREAM,11523715403,0.34960,01/22/2014,GM,C/I,Y,"4, 5",B,,
LOTRONEX 0.5 MG TABLET,65483089403,18.11620,02/27/2014,EA,C/I,N,3,B,,
LOTRONEX 1 MG TABLET,65483089503,36.31897,02/27/2014,EA,C/I,N,3,B,,
LOVASTATIN 10 MG TABLET,00093092606,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,00093092610,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,00185007001,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,00185007010,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,00185007060,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,00228263306,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,00228263350,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,00378651091,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,45963063301,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,45963063304,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,54458091610,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,54458093810,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,60505017700,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,61442014101,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,61442014110,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,61442014160,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,68084055801,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,68180046701,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,68180046703,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 10 MG TABLET,68180046707,0.07757,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,00093057606,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,00093057610,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,00093057619,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,00093057693,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,00185007201,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,00185007210,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,00185007260,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,00228263406,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,00228263450,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,00378652005,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,00378652091,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,45963063401,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,45963063404,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,51079097501,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,51079097520,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,54458091510,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,54458093710,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,60505017800,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,61442014201,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,61442014205,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,61442014210,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,61442014260,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,63739028110,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,68084055901,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,68180046801,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,68180046803,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,68180046805,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 20 MG TABLET,68180046807,0.07985,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,00093092806,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,00093092810,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,00093092819,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,00093092893,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,00185007401,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,00185007410,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,00185007460,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,00228263506,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,00228263550,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,00378654005,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,00378654091,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,45963063501,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,45963063504,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,54458091410,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,54458093610,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,60505017900,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,61442014301,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,61442014305,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,61442014310,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,61442014360,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,68084056001,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,68180046901,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,68180046903,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,68180046905,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVASTATIN 40 MG TABLET,68180046907,0.08887,02/19/2014,EA,C/I,N,1,G,,
LOVAZA 1 GM CAPSULE,00173078302,1.70515,10/01/2013,EA,C/I,N,2,B,,
LOVENOX 100 MG/ML SYRINGE,00075062300,81.29110,10/24/2013,ML,C/I,N,"4, 5",B,35.43942,02/19/2014
LOVENOX 100 MG/ML SYRINGE,00075062301,81.29110,10/24/2013,ML,C/I,N,"4, 5",B,35.43942,02/19/2014
LOVENOX 120 MG/0.8 ML SYRINGE,00075291201,121.21313,05/23/2013,ML,C/I,N,"4, 5",B,53.01575,02/19/2014
LOVENOX 120 MG/0.8 ML SYRINGE,00075291202,121.21313,05/23/2013,ML,C/I,N,"4, 5",B,53.01575,02/19/2014
LOVENOX 30 MG/0.3 ML SYRINGE,00075062430,80.87400,07/18/2013,ML,C/I,N,"4, 5",B,41.03333,02/19/2014
LOVENOX 30 MG/0.3 ML SYRINGE,00075062431,80.87400,07/18/2013,ML,C/I,N,"4, 5",B,41.03333,02/19/2014
LOVENOX 40 MG/0.4 ML SYRINGE,00075062040,79.75143,02/19/2014,ML,C/I,N,"1, 5",B,37.12551,02/19/2014
