DRAFT,,,,,,,,
CMS,,,,,,,,
NADAC Reference File as of 03/21/2013,,,,,,,,
NDC Description,NDC,"NADAC
Per Unit","Effective
Date","Pricing
Unit","Pharmacy
Type
Indicator",OTC,"Explanation
Code","Classification
for Rate
Setting"
LOVASTATIN 20 MG TABLET,61442014205,0.07547,41354.0,EA,C/I,N,1,G
LOVASTATIN 20 MG TABLET,61442014210,0.07547,41354.0,EA,C/I,N,1,G
LOVASTATIN 20 MG TABLET,61442014260,0.07547,41354.0,EA,C/I,N,1,G
LOVASTATIN 20 MG TABLET,63739028110,0.07547,41354.0,EA,C/I,N,1,G
LOVASTATIN 20 MG TABLET,54458098310,0.07547,41354.0,EA,C/I,N,1,G
LOVASTATIN 20 MG TABLET,54458093710,0.07547,41354.0,EA,C/I,N,1,G
LOVASTATIN 20 MG TABLET,54458091510,0.07547,41354.0,EA,C/I,N,1,G
LOVASTATIN 20 MG TABLET,51079097501,0.07547,41354.0,EA,C/I,N,1,G
LOVASTATIN 20 MG TABLET,51079097520,0.07547,41354.0,EA,C/I,N,1,G
LOVASTATIN 20 MG TABLET,68084055901,0.07547,41354.0,EA,C/I,N,1,G
LOVASTATIN 20 MG TABLET,68084013201,0.07547,41354.0,EA,C/I,N,1,G
LOVASTATIN 20 MG TABLET,68180046801,0.07547,41354.0,EA,C/I,N,1,G
LOVASTATIN 20 MG TABLET,68180046803,0.07547,41354.0,EA,C/I,N,1,G
LOVASTATIN 20 MG TABLET,68180046805,0.07547,41354.0,EA,C/I,N,1,G
LOVASTATIN 20 MG TABLET,68180046807,0.07547,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,00378654005,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,00378654091,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,00228263506,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,00228263550,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,00185007401,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,00185007410,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,00185007460,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,00093092806,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,00093092810,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,00093092819,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,00093092893,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,45963063501,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,45963063504,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,61442014301,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,61442014305,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,61442014310,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,61442014360,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,60505017900,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,51079097601,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,51079097620,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,54458091410,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,54458093610,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,54458098210,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,68180046901,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,68180046903,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,68180046905,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,68180046907,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,68084013301,0.08272,41354.0,EA,C/I,N,1,G
LOVASTATIN 40 MG TABLET,68084056001,0.08272,41354.0,EA,C/I,N,1,G
LOVAZA 1 GM CAPSULE,00173078302,1.59358,41326.0,EA,C/I,N,2,B
LOVENOX 100 MG PREFILLED SYR,00075062300,81.39217,41354.0,ML,C/I,N,"1, 5",B
LOVENOX 100 MG PREFILLED SYR,00075062301,81.39217,41354.0,ML,C/I,N,"1, 5",B
LOVENOX 120 MG PREFILLED SYR,00075291201,123.04292,41326.0,ML,C/I,N,"4, 5",B
LOVENOX 120 MG PREFILLED SYR,00075291202,123.04292,41326.0,ML,C/I,N,"4, 5",B
LOVENOX 40 MG PREFILLED SYRN,00075062040,81.23045,41354.0,ML,C/I,N,"1, 5",B
LOVENOX 40 MG PREFILLED SYRN,00075062041,81.23045,41354.0,ML,C/I,N,"1, 5",B
LOVENOX 60 MG PREFILLED SYRN,00075062160,81.38667,41326.0,ML,C/I,N,"4, 5",B
LOVENOX 60 MG PREFILLED SYRN,00075062161,81.38667,41326.0,ML,C/I,N,"4, 5",B
LOVENOX 80 MG PREFILLED SYRN,00075062280,82.36625,41326.0,ML,C/I,N,"4, 5",B
LOVENOX 80 MG PREFILLED SYRN,00075062281,82.36625,41326.0,ML,C/I,N,"4, 5",B
LOW-OGESTREL-28 TABLET,52544084728,0.6223,41354.0,EA,C/I,N,1,G
LOXAPINE 10 MG CAPSULE,00378701001,0.44369,41354.0,EA,C/I,N,1,G
LOXAPINE 10 MG CAPSULE,00527139501,0.44369,41354.0,EA,C/I,N,1,G
LOXAPINE 10 MG CAPSULE,00591037001,0.44369,41354.0,EA,C/I,N,1,G
LOXAPINE 10 MG CAPSULE,51079090101,0.44369,41354.0,EA,C/I,N,1,G
LOXAPINE 10 MG CAPSULE,51079090120,0.44369,41354.0,EA,C/I,N,1,G
LOXAPINE 25 MG CAPSULE,00527139601,0.63571,41354.0,EA,C/I,N,1,G
LOXAPINE 25 MG CAPSULE,00378702501,0.63571,41354.0,EA,C/I,N,1,G
LOXAPINE 25 MG CAPSULE,00591037101,0.63571,41354.0,EA,C/I,N,1,G
LOXAPINE 25 MG CAPSULE,51079090201,0.63571,41354.0,EA,C/I,N,1,G
LOXAPINE 25 MG CAPSULE,51079090220,0.63571,41354.0,EA,C/I,N,1,G
LOXAPINE 5 MG CAPSULE,00378700501,0.37766,41326.0,EA,C/I,N,4,G
LOXAPINE 5 MG CAPSULE,00527139401,0.37766,41326.0,EA,C/I,N,4,G
LOXAPINE 5 MG CAPSULE,00591036901,0.37766,41326.0,EA,C/I,N,4,G
LOXAPINE 50 MG CAPSULE,00527139701,0.87731,41354.0,EA,C/I,N,1,G
LOXAPINE 50 MG CAPSULE,00378705001,0.87731,41354.0,EA,C/I,N,1,G
LOXAPINE 50 MG CAPSULE,00591037201,0.87731,41354.0,EA,C/I,N,1,G
LOXAPINE 50 MG CAPSULE,51079090301,0.87731,41354.0,EA,C/I,N,1,G
LOXAPINE 50 MG CAPSULE,51079090320,0.87731,41354.0,EA,C/I,N,1,G
LUBRICANT EYE DROPS,46122001805,0.15367,41354.0,ML,C/I,Y,"1, 5",G
LUBRICANT EYE DROPS,37205063605,0.15367,41354.0,ML,C/I,Y,"1, 5",G
LUBRICATING JELLY,24385007144,0.0185,41326.0,GM,C/I,Y,"4, 5",G
LUBRIFRESH PM OINTMENT,00904516838,0.73881,41354.0,GM,C/I,Y,"1, 5",G
LUDENT FLUORIDE 0.5 MG TB CHEW,44946101603,0.03276,41354.0,EA,C/I,N,1,G
LUDENT FLUORIDE 1 MG TAB CHEW,44946101703,0.03124,41354.0,EA,C/I,N,1,G
LUMIGAN 0.01% EYE DROPS,00023320503,40.69597,41326.0,ML,C/I,N,"2, 5",B
LUMIGAN 0.01% EYE DROPS,00023320505,41.16562,41326.0,ML,C/I,N,"2, 5",B
LUMIGAN 0.01% EYE DROPS,00023320508,40.27556,41326.0,ML,C/I,N,"2, 5",B
LUMIGAN 0.03% EYE DROPS,00023918703,37.60505,41326.0,ML,C/I,N,"4, 5",B
LUMIGAN 0.03% EYE DROPS,00023918705,37.45334,41326.0,ML,C/I,N,"4, 5",B
LUMIGAN 0.03% EYE DROPS,00023918707,37.57743,41326.0,ML,C/I,N,"4, 5",B
LUNESTA 1 MG TABLET,63402019030,6.92029,41326.0,EA,C/I,N,2,B
LUNESTA 2 MG TABLET,63402019110,6.8796,41326.0,EA,C/I,N,2,B
LUNESTA 3 MG TABLET,63402019310,6.87338,41326.0,EA,C/I,N,2,B
LUPRON DEPOT 22.5 MG 3MO KIT,00074334603,2780.22822,41354.0,EA,C/I,N,"3, 5",B
LUPRON DEPOT 3.75 MG KIT,00074364103,775.67185,41326.0,EA,C/I,N,"2, 5",B
LUPRON DEPOT 7.5 MG KIT,00074364203,931.18431,41326.0,EA,C/I,N,"4, 5",B
LUPRON DEPOT-PED 15 MG KIT,00074244003,1875.83914,41326.0,EA,C/I,N,4,B
LUTERA-28 TABLET,52544094928,0.56383,41354.0,EA,C/I,N,1,G
LUVOX CR 100 MG CAPSULE,68727060001,9.3381,41326.0,EA,C/I,N,2,B
LUVOX CR 150 MG CAPSULE,68727060101,10.02897,41326.0,EA,C/I,N,2,B
LUXIQ 0.12% FOAM,00145002100,3.40332,41326.0,GM,C/I,N,"2, 5",B
LUXIQ 0.12% FOAM,00145002150,3.58588,41326.0,GM,C/I,N,"4, 5",B
LUXIQ 0.12% FOAM,63032002100,3.40332,41326.0,GM,C/I,N,"2, 5",B
LUXIQ 0.12% FOAM,63032002150,3.58588,41326.0,GM,C/I,N,"4, 5",B
LYBREL 90-20 MCG TABLET,00008111720,2.29862,41326.0,EA,C/I,N,4,B
LYRICA 100 MG CAPSULE,00071101541,3.27736,41326.0,EA,C/I,N,2,B
LYRICA 100 MG CAPSULE,00071101568,3.27736,41326.0,EA,C/I,N,2,B
LYRICA 150 MG CAPSULE,00071101641,3.2852,41326.0,EA,C/I,N,2,B
LYRICA 150 MG CAPSULE,00071101668,3.2852,41326.0,EA,C/I,N,2,B
LYRICA 200 MG CAPSULE,00071101768,3.28048,41326.0,EA,C/I,N,2,B
LYRICA 225 MG CAPSULE,00071101968,3.28388,41326.0,EA,C/I,N,2,B
LYRICA 25 MG CAPSULE,00071101268,3.28292,41326.0,EA,C/I,N,2,B
LYRICA 300 MG CAPSULE,00071101868,3.28073,41326.0,EA,C/I,N,2,B
LYRICA 50 MG CAPSULE,00071101341,3.28279,41326.0,EA,C/I,N,2,B
LYRICA 50 MG CAPSULE,00071101368,3.28279,41326.0,EA,C/I,N,2,B
LYRICA 75 MG CAPSULE,00071101441,3.28564,41326.0,EA,C/I,N,2,B
LYRICA 75 MG CAPSULE,00071101468,3.28564,41326.0,EA,C/I,N,2,B
LYSODREN 500 MG TABLET,00015308060,4.12312,41326.0,EA,C/I,N,2,B
LYSTEDA 650 MG TABLET,55566210001,4.68226,41326.0,EA,C/I,N,2,B
LYSTEDA 650 MG TABLET,55566210002,4.68226,41326.0,EA,C/I,N,2,B
M-CLEAR WC LIQUID,12830071716,0.04154,41326.0,ML,C/I,N,"4, 5",G
M-END DM SYRUP,12830081016,0.04829,41326.0,ML,C/I,Y,"4, 5",G
M-END PE LIQUID,12830075412,0.05213,41326.0,ML,C/I,N,"4, 5",G
M-END WC LIQUID,12830073516,0.05794,41354.0,ML,C/I,N,"1, 5",G
MAALOX ADVANCED SUSPENSION,00067628171,0.00959,41326.0,ML,C/I,Y,"4, 5, 6",B
MAALOX ADVANCED TAB CHEW,00067627935,0.06353,41354.0,EA,C/I,Y,"1, 6",B
MAALOX ADVANCED TAB CHEW,00067627965,0.06353,41354.0,EA,C/I,Y,"1, 6",B
MAALOX ADVANCED TAB CHEW,00067627990,0.06353,41354.0,EA,C/I,Y,"1, 6",B
MAALOX ADVANCED TAB CHEW,00067629165,0.06353,41354.0,EA,C/I,Y,"1, 6",B
MAALOX MAX QUICK DISSOLVE T,00067021965,0.06353,41354.0,EA,C/I,Y,"1, 6",B
MAALOX QUICK DISSOLVE TAB,00067021990,0.05118,41354.0,EA,C/I,Y,"1, 6",B
MAALOX QUICK DISSOLVE TAB,00067022665,0.05118,41354.0,EA,C/I,Y,"1, 6",B
MAALOX QUICK DISSOLVE TAB,00067021935,0.05118,41354.0,EA,C/I,Y,"1, 6",B
MAALOX SUSPENSION,00067032871,0.00959,41326.0,ML,C/I,Y,"4, 5, 6",B
MACRODANTIN 25 MG CAPSULE,00149000705,1.91854,41326.0,EA,C/I,N,2,B
MACRODANTIN 25 MG CAPSULE,52427028601,1.91854,41326.0,EA,C/I,N,2,B
MAG DELAY 64 MG TABLET,00904791152,0.07892,41354.0,EA,C/I,Y,1,G
MAGNESIUM CITRATE SOLUTION,24385060010,0.0048,41354.0,ML,C/I,Y,"1, 5",G
MAGNESIUM CITRATE SOLUTION,24385091010,0.0048,41354.0,ML,C/I,Y,"1, 5",G
MAGNESIUM CITRATE SOLUTION,00904630477,0.00417,41354.0,ML,C/I,Y,"1, 5",G
MAGNESIUM CITRATE SOLUTION,00904604277,0.00417,41354.0,ML,C/I,Y,"1, 5",G
MAGNESIUM CITRATE SOLUTION,00904604377,0.00417,41354.0,ML,C/I,Y,"1, 5",G
MAGNESIUM OXIDE 400 MG TABLET,00536352141,0.0312,41354.0,EA,C/I,Y,1,G
MAGNESIUM OXIDE 400 MG TABLET,00904531118,0.0312,41354.0,EA,C/I,Y,1,G
MAGNESIUM OXIDE 400 MG TABLET,00603020922,0.0312,41354.0,EA,C/I,Y,1,G
MAGNESIUM OXIDE 400 MG TABLET,63739035401,0.0312,41354.0,EA,C/I,Y,1,G
MAGNESIUM OXIDE 400 MG TABLET,63739035410,0.0312,41354.0,EA,C/I,Y,1,G
MAGNESIUM OXIDE 400 MG TABLET,51645078508,0.0312,41354.0,EA,C/I,Y,1,G
MAGNESIUM OXIDE 400 MG TABLET,76439021712,0.0312,41354.0,EA,C/I,Y,1,G
MAGONATE 27 MG TABLET,00256017201,0.08568,41326.0,EA,C/I,Y,"4, 6",G
MALARONE 250-100 MG TABLET,00173067501,6.5594,41354.0,EA,C/I,N,1,B
MALARONE 250-100 MG TABLET,00173067502,6.5594,41354.0,EA,C/I,N,1,B
MALATHION 0.5% LOTION,51672527704,2.54089,41354.0,ML,C/I,N,"1, 5, 6",G
MAPAP 160 MG/5 ML ELIXIR,00904198500,0.01021,41354.0,ML,C/I,Y,"1, 5",G
MAPAP 160 MG/5 ML ELIXIR,00904198516,0.00698,41354.0,ML,C/I,Y,"1, 5",G
MAPAP 160 MG/5 ML ELIXIR,00904198520,0.01021,41354.0,ML,C/I,Y,"1, 5",G
MAPAP 160 MG/5 ML SUSPENSION,00904511620,0.02041,41354.0,ML,C/I,Y,"1, 5",G
MAPAP 160 MG/5 ML SUSPENSION,00904630820,0.02041,41354.0,ML,C/I,Y,"1, 5",G
MAPAP 325 MG TABLET,00904198202,0.01285,41354.0,EA,C/I,Y,1,G
MAPAP 325 MG TABLET,00904198251,0.01285,41354.0,EA,C/I,Y,1,G
MAPAP 325 MG TABLET,00904198259,0.01285,41354.0,EA,C/I,Y,1,G
MAPAP 325 MG TABLET,00904198260,0.01285,41354.0,EA,C/I,Y,1,G
MAPAP 325 MG TABLET,00904198261,0.01285,41354.0,EA,C/I,Y,1,G
MAPAP 325 MG TABLET,00904198280,0.01285,41354.0,EA,C/I,Y,1,G
MAPAP 500 MG CAPLET,00904198324,0.02275,41354.0,EA,C/I,Y,1,G
MAPAP 500 MG CAPLET,00904198340,0.02275,41354.0,EA,C/I,Y,1,G
MAPAP 500 MG CAPLET,00904198351,0.02275,41354.0,EA,C/I,Y,1,G
MAPAP 500 MG CAPLET,00904198359,0.02275,41354.0,EA,C/I,Y,1,G
MAPAP 500 MG CAPLET,00904198380,0.02275,41354.0,EA,C/I,Y,1,G
MAPAP 500 MG CAPLET,00904198394,0.02275,41354.0,EA,C/I,Y,1,G
MAPAP 500 MG CAPSULE,00904198760,0.03849,41354.0,EA,C/I,Y,1,G
MAPAP 500 MG CAPSULE,00904198780,0.03849,41354.0,EA,C/I,Y,1,G
MAPAP 500 MG GELCAP,00904581651,0.02275,41354.0,EA,C/I,Y,1,G
MAPAP 500 MG GELCAP,00904581660,0.02275,41354.0,EA,C/I,Y,1,G
MAPAP 500 MG TABLET,00904198859,0.02275,41354.0,EA,C/I,Y,1,G
MAPAP 500 MG TABLET,00904198860,0.02275,41354.0,EA,C/I,Y,1,G
MAPAP 500 MG TABLET,00904198861,0.02275,41354.0,EA,C/I,Y,1,G
MAPAP 500 MG TABLET,00904198880,0.02275,41354.0,EA,C/I,Y,1,G
MAPAP 500 MG/15 ML LIQUID,00904584709,0.01221,41326.0,ML,C/I,Y,"4, 5",G
MAPAP 80 MG TABLET CHEW,00904525646,0.04198,41354.0,EA,C/I,Y,1,G
MAPAP ARTHRITIS ER 650 MG CPLT,00904576960,0.06341,41354.0,EA,C/I,Y,1,G
MAPAP COLD FORMULA CAPLET,00904578624,0.06899,41354.0,EA,C/I,Y,1,G
MAPAP INFANT 80 MG/0.8 ML DROP,00904525535,0.08972,41326.0,ML,C/I,Y,"4, 5",G
MAPAP INFANT 80 MG/0.8 ML DROP,00904590135,0.08972,41326.0,ML,C/I,Y,"4, 5",G
MAPAP INFANT 80 MG/0.8 ML DROP,00904615835,0.08972,41326.0,ML,C/I,Y,"4, 5",G
MAPAP INFANT SUSP DROPS,00904525530,0.1264,41326.0,ML,C/I,Y,"4, 5",G
MAPAP PM CAPLET,00904765151,0.04141,41354.0,EA,C/I,Y,1,G
MAPAP SINUS CAPLET,00904578324,0.06362,41354.0,EA,C/I,Y,1,G
MAPROTILINE 25 MG TABLET,00378006001,0.69357,41326.0,EA,C/I,N,4,G
MAPROTILINE 50 MG TABLET,00378008701,1.05496,41326.0,EA,C/I,N,4,G
MARCAINE 0.5% VIAL,00409161050,0.07444,41326.0,ML,C/I,N,"4, 5",B
MARLISSA-28 TABLET,68462038829,0.67797,41354.0,EA,C/I,N,1,G
MASANTI LIQUID,24385034040,0.00676,41354.0,ML,C/I,Y,"1, 5",G
MATZIM LA 180 MG TABLET,52544069119,2.2767,41354.0,EA,C/I,N,1,G
MATZIM LA 180 MG TABLET,52544069130,2.2767,41354.0,EA,C/I,N,1,G
MATZIM LA 240 MG TABLET,52544069219,2.65396,41354.0,EA,C/I,N,1,G
MATZIM LA 240 MG TABLET,52544069230,2.65396,41354.0,EA,C/I,N,1,G
MATZIM LA 300 MG TABLET,52544069319,3.45447,41326.0,EA,C/I,N,4,G
MATZIM LA 300 MG TABLET,52544069330,3.45447,41326.0,EA,C/I,N,4,G
MATZIM LA 360 MG TABLET,52544069419,3.72163,41354.0,EA,C/I,N,1,G
MATZIM LA 360 MG TABLET,52544069430,3.72163,41354.0,EA,C/I,N,1,G
MATZIM LA 420 MG TABLET,52544069519,3.45609,41326.0,EA,C/I,N,4,G
MATZIM LA 420 MG TABLET,52544069530,3.45609,41326.0,EA,C/I,N,4,G
MAXAIR AUTOHALER 0.2 MG AERO,99207028040,11.80997,41354.0,GM,C/I,N,"1, 5",B
MAXALT 10 MG TABLET,00006026718,30.29744,41326.0,EA,C/I,N,2,B
MAXALT 5 MG TABLET,00006026618,29.79284,41326.0,EA,C/I,N,2,B
MAXALT MLT 10 MG TABLET,00006380112,30.31435,41326.0,EA,C/I,N,2,B
MAXALT MLT 10 MG TABLET,00006380118,30.31435,41326.0,EA,C/I,N,2,B
MAXALT MLT 5 MG TABLET,00006380012,30.10313,41326.0,EA,C/I,N,2,B
MAXALT MLT 5 MG TABLET,00006380018,30.10313,41326.0,EA,C/I,N,2,B
MAXARON FORTE TABLET,11528013301,0.86334,41326.0,EA,C/I,N,4,G
MAXICHLOR PEH TABLET,58605044401,0.07758,41354.0,EA,C/I,N,1,G
MAXICHLOR PSE TABLET,58605044201,0.04642,41326.0,EA,C/I,N,4,G
MAXICHLOR PSE TABLET,58605044228,0.04642,41326.0,EA,C/I,N,4,G
MAXIFED TABLET,58605040601,0.32748,41354.0,EA,C/I,N,1,G
"MAXIMUM D3 10,000 UNITS CAP",66594099905,0.67522,41354.0,EA,C/I,Y,1,G
MAXIPHEN TABLET,58605042201,0.0797,41354.0,EA,C/I,Y,1,G
MAXZIDE 37.5 MG-25 MG TABLET,00378046401,1.2479,41326.0,EA,C/I,N,4,B
MECLIZINE 12.5 MG TABLET,00378548510,0.242,41354.0,EA,C/I,N,1,G
MECLIZINE 12.5 MG TABLET,00378548577,0.242,41354.0,EA,C/I,N,1,G
MECLIZINE 12.5 MG TABLET,00536398501,0.242,41354.0,EA,C/I,Y,1,G
MECLIZINE 12.5 MG TABLET,00536398510,0.242,41354.0,EA,C/I,Y,1,G
MECLIZINE 12.5 MG TABLET,49884003401,0.242,41354.0,EA,C/I,N,1,G
MECLIZINE 12.5 MG TABLET,49884003410,0.242,41354.0,EA,C/I,N,1,G
MECLIZINE 12.5 MG TABLET,00781134501,0.242,41354.0,EA,C/I,Y,1,G
MECLIZINE 12.5 MG TABLET,65162044110,0.242,41354.0,EA,C/I,N,1,G
MECLIZINE 12.5 MG TABLET,65162044111,0.242,41354.0,EA,C/I,N,1,G
MECLIZINE 12.5 MG TABLET,65162044150,0.242,41354.0,EA,C/I,N,1,G
MECLIZINE 12.5 MG TABLET,59746012206,0.242,41354.0,EA,C/I,N,1,G
MECLIZINE 12.5 MG TABLET,59746012210,0.242,41354.0,EA,C/I,N,1,G
MECLIZINE 12.5 MG TABLET,51079008901,0.242,41354.0,EA,C/I,N,1,G
MECLIZINE 12.5 MG TABLET,51079008920,0.242,41354.0,EA,C/I,N,1,G
MECLIZINE 12.5 MG TABLET,68084049001,0.242,41354.0,EA,C/I,N,1,G
MECLIZINE 25 MG TABLET,00378548610,0.25922,41354.0,EA,C/I,N,1,G
MECLIZINE 25 MG TABLET,00378548677,0.25922,41354.0,EA,C/I,N,1,G
MECLIZINE 25 MG TABLET,49884003501,0.25922,41354.0,EA,C/I,N,1,G
MECLIZINE 25 MG TABLET,49884003510,0.25922,41354.0,EA,C/I,N,1,G
MECLIZINE 25 MG TABLET,00781137501,0.25922,41354.0,EA,C/I,Y,1,G
MECLIZINE 25 MG TABLET,65162044210,0.25922,41354.0,EA,C/I,N,1,G
MECLIZINE 25 MG TABLET,65162044211,0.25922,41354.0,EA,C/I,N,1,G
MECLIZINE 25 MG TABLET,65162044250,0.25922,41354.0,EA,C/I,N,1,G
MECLIZINE 25 MG TABLET,51079009001,0.25922,41354.0,EA,C/I,N,1,G
MECLIZINE 25 MG TABLET,51079009020,0.25922,41354.0,EA,C/I,N,1,G
MECLIZINE 25 MG TABLET,59746012106,0.25922,41354.0,EA,C/I,N,1,G
MECLIZINE 25 MG TABLET,59746012110,0.25922,41354.0,EA,C/I,N,1,G
MECLIZINE 25 MG TABLET,68084049101,0.25922,41354.0,EA,C/I,N,1,G
MECLIZINE 25 MG TABLET CHEW,00536399001,0.03149,41354.0,EA,C/I,Y,1,G
MECLOFENAMATE 100 MG CAPSULE,00378300001,4.155,41326.0,EA,C/I,N,4,G
MECLOFENAMATE 100 MG CAPSULE,00378300005,4.155,41326.0,EA,C/I,N,4,G
MEDI PADS,00904505960,0.02506,41354.0,EA,C/I,Y,"1, 5",G
MEDI-PHEDRYL 25 MG CAPSULE,49614046262,0.0318,41354.0,EA,C/I,Y,1,G
MEDI-PHEDRYL 25 MG CAPSULE,49614046278,0.0318,41354.0,EA,C/I,Y,1,G
MEDICATED WIPES,46122005567,0.08892,41326.0,EA,C/I,Y,"4, 5",G
MEDROL 2 MG TABLET,00009004902,0.71793,41326.0,EA,C/I,N,4,B
MEDROL 4 MG DOSEPAK,00009005604,1.3581,41326.0,EA,C/I,N,4,B
MEDROXYPROGESTERONE 10 MG TAB,00555077902,0.05761,41354.0,EA,C/I,N,1,G
MEDROXYPROGESTERONE 10 MG TAB,00555077904,0.05761,41354.0,EA,C/I,N,1,G
MEDROXYPROGESTERONE 10 MG TAB,59762374202,0.05761,41354.0,EA,C/I,N,"1, 6",G
MEDROXYPROGESTERONE 10 MG TAB,59762374208,0.05761,41354.0,EA,C/I,N,"1, 6",G
MEDROXYPROGESTERONE 150 MG/ML,00703680101,40.18845,41354.0,ML,C/I,N,"1, 5",G
MEDROXYPROGESTERONE 150 MG/ML,59762453701,40.18845,41354.0,ML,C/I,N,"1, 5, 6",G
MEDROXYPROGESTERONE 150 MG/ML,59762453801,48.95757,41354.0,ML,C/I,N,"1, 5, 6",G
MEDROXYPROGESTERONE 150 MG/ML,59762453802,48.95757,41354.0,ML,C/I,N,"1, 5, 6",G
MEDROXYPROGESTERONE 150 MG/ML,59762453809,48.95757,41354.0,ML,C/I,N,"1, 5, 6",G
MEDROXYPROGESTERONE 2.5 MG TAB,00555087202,0.0594,41354.0,EA,C/I,N,1,G
MEDROXYPROGESTERONE 2.5 MG TAB,00555087204,0.0594,41354.0,EA,C/I,N,1,G
MEDROXYPROGESTERONE 2.5 MG TAB,59762374001,0.0594,41354.0,EA,C/I,N,"1, 6",G
MEDROXYPROGESTERONE 2.5 MG TAB,59762374005,0.0594,41354.0,EA,C/I,N,"1, 6",G
MEDROXYPROGESTERONE 2.5 MG TAB,68084055321,0.0594,41354.0,EA,C/I,N,1,G
MEDROXYPROGESTERONE 5 MG TAB,00555087302,0.06712,41354.0,EA,C/I,N,1,G
MEDROXYPROGESTERONE 5 MG TAB,00555087304,0.06712,41354.0,EA,C/I,N,1,G
MEDROXYPROGESTERONE 5 MG TAB,59762374101,0.06712,41354.0,EA,C/I,N,"1, 6",G
MEDROXYPROGESTERONE 5 MG TAB,59762374104,0.06712,41354.0,EA,C/I,N,"1, 6",G
MEFENAMIC ACID 250 MG CAPSULE,00574019501,11.61125,41354.0,EA,C/I,N,1,G
MEFENAMIC ACID 250 MG CAPSULE,00574019530,11.61125,41354.0,EA,C/I,N,1,G
MEFENAMIC ACID 250 MG CAPSULE,68180018506,11.61125,41354.0,EA,C/I,N,1,G
MEFENAMIC ACID 250 MG CAPSULE,66993007030,11.61125,41354.0,EA,C/I,N,"1, 6",G
MEFLOQUINE HCL 250 MG TABLET,00555017178,4.90198,41354.0,EA,C/I,N,1,G
MEFLOQUINE HCL 250 MG TABLET,00054002511,4.90198,41354.0,EA,C/I,N,1,G
MEFLOQUINE HCL 250 MG TABLET,00143128222,4.90198,41354.0,EA,C/I,N,1,G
MEFLOQUINE HCL 250 MG TABLET,00781507686,4.90198,41354.0,EA,C/I,N,1,G
MEGACE ES 625 MG/5 ML SUSP,49884094969,4.08539,41326.0,ML,C/I,N,"2, 5",B
MEGESTROL 20 MG TABLET,00555060602,0.12194,41354.0,EA,C/I,N,1,G
MEGESTROL 20 MG TABLET,00054860325,0.12194,41354.0,EA,C/I,N,1,G
MEGESTROL 20 MG TABLET,00054460325,0.12194,41354.0,EA,C/I,N,1,G
MEGESTROL 20 MG TABLET,49884028901,0.12194,41354.0,EA,C/I,N,1,G
MEGESTROL 20 MG TABLET,51079043401,0.12194,41354.0,EA,C/I,N,1,G
MEGESTROL 20 MG TABLET,51079043420,0.12194,41354.0,EA,C/I,N,1,G
MEGESTROL 40 MG TABLET,00555060702,0.17059,41354.0,EA,C/I,N,1,G
MEGESTROL 40 MG TABLET,00555060704,0.17059,41354.0,EA,C/I,N,1,G
MEGESTROL 40 MG TABLET,00054460425,0.17059,41354.0,EA,C/I,N,1,G
MEGESTROL 40 MG TABLET,00054860425,0.17059,41354.0,EA,C/I,N,1,G
MEGESTROL 40 MG TABLET,49884029001,0.17059,41354.0,EA,C/I,N,1,G
