DRAFT,,,,,,,,
CMS,,,,,,,,
NADAC Reference File as of 07/04/2013,,,,,,,,
NDC Description,NDC,"NADAC
Per Unit","Effective
Date","Pricing
Unit","Pharmacy
Type
Indicator",OTC,"Explanation
Code","Classification
for Rate
Setting"
METOLAZONE 5 MG TABLET,00185005501,0.477,41445.0,EA,C/I,N,1,G
METOLAZONE 5 MG TABLET,00185005510,0.477,41445.0,EA,C/I,N,1,G
METOLAZONE 5 MG TABLET,00378617301,0.477,41445.0,EA,C/I,N,1,G
METOLAZONE 5 MG TABLET,51079002401,0.477,41445.0,EA,C/I,N,1,G
METOLAZONE 5 MG TABLET,51079002420,0.477,41445.0,EA,C/I,N,1,G
METOLAZONE 5 MG TABLET,65580064471,0.477,41445.0,EA,C/I,N,"1, 6",G
METOLAZONE 5 MG TABLET,63739040410,0.477,41445.0,EA,C/I,N,1,G
METOLAZONE 5 MG TABLET,68084041801,0.477,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 100 MG TAB,00378459710,0.74381,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 100 MG TAB,00378459777,0.74381,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 100 MG TAB,00904617161,0.74381,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 100 MG TAB,51079017101,0.74381,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 100 MG TAB,51079017103,0.74381,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 100 MG TAB,49884040601,0.74381,41445.0,EA,C/I,N,"1, 6",G
METOPROLOL SUCC ER 100 MG TAB,49884040610,0.74381,41445.0,EA,C/I,N,"1, 6",G
METOPROLOL SUCC ER 100 MG TAB,54458030230,0.74381,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 100 MG TAB,54458030231,0.74381,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 100 MG TAB,55111046801,0.74381,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 100 MG TAB,55111046805,0.74381,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 100 MG TAB,63739045410,0.74381,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 100 MG TAB,62037083201,0.74381,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 100 MG TAB,62037083210,0.74381,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 100 MG TAB,64679073602,0.74381,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 100 MG TAB,64679073603,0.74381,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 100 MG TAB,64679073608,0.74381,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 100 MG TAB,68084030101,0.74381,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 200 MG TAB,00378459805,1.30455,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 200 MG TAB,00378459877,1.30455,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 200 MG TAB,55111046901,1.30455,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 200 MG TAB,55111046905,1.30455,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 200 MG TAB,49884040701,1.30455,41445.0,EA,C/I,N,"1, 6",G
METOPROLOL SUCC ER 200 MG TAB,49884040710,1.30455,41445.0,EA,C/I,N,"1, 6",G
METOPROLOL SUCC ER 200 MG TAB,64679073702,1.30455,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 200 MG TAB,64679073703,1.30455,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 200 MG TAB,64679073708,1.30455,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 200 MG TAB,62037083301,1.30455,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 200 MG TAB,68084030221,1.30455,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 25 MG TAB,00378459510,0.40092,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 25 MG TAB,00378459577,0.40092,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 25 MG TAB,00904616961,0.40092,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 25 MG TAB,49884040401,0.40092,41445.0,EA,C/I,N,"1, 6",G
METOPROLOL SUCC ER 25 MG TAB,49884040410,0.40092,41445.0,EA,C/I,N,"1, 6",G
METOPROLOL SUCC ER 25 MG TAB,51079016901,0.40092,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 25 MG TAB,51079016920,0.40092,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 25 MG TAB,54458030030,0.40092,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 25 MG TAB,54458030031,0.40092,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 25 MG TAB,55111046601,0.40092,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 25 MG TAB,55111046605,0.40092,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 25 MG TAB,62037083001,0.40092,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 25 MG TAB,62037083010,0.40092,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 25 MG TAB,64679073402,0.40092,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 25 MG TAB,64679073403,0.40092,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 25 MG TAB,64679073408,0.40092,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 25 MG TAB,68084030301,0.40092,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 50 MG TAB,00378459610,0.40281,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 50 MG TAB,00378459677,0.40281,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 50 MG TAB,00904617061,0.40281,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 50 MG TAB,55111046701,0.40281,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 50 MG TAB,55111046705,0.40281,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 50 MG TAB,54458030130,0.40281,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 50 MG TAB,54458030131,0.40281,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 50 MG TAB,51079017001,0.40281,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 50 MG TAB,51079017020,0.40281,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 50 MG TAB,49884040501,0.40281,41445.0,EA,C/I,N,"1, 6",G
METOPROLOL SUCC ER 50 MG TAB,49884040510,0.40281,41445.0,EA,C/I,N,"1, 6",G
METOPROLOL SUCC ER 50 MG TAB,64679073502,0.40281,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 50 MG TAB,64679073503,0.40281,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 50 MG TAB,64679073508,0.40281,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 50 MG TAB,62037083101,0.40281,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 50 MG TAB,62037083110,0.40281,41445.0,EA,C/I,N,1,G
METOPROLOL SUCC ER 50 MG TAB,68084030401,0.40281,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,00093073401,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,00093073410,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,00378004701,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,00378004702,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,00378004704,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,00378004710,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,00591046301,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,00591046310,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,00781122801,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,00781122810,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,50742010901,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,50742010910,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,51079080201,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,51079080217,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,51079080219,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,51079080220,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,57664016708,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,57664016718,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,57664016752,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,57664016758,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,62584026701,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,63304058101,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,63304058110,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,59762130201,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,59762130203,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,65862006401,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,65862006499,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 100 MG TAB,68645019159,0.03517,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,00378001801,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,00378001802,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,00378001805,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,00378001807,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,00378001891,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,00904616261,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,57664050608,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,57664050618,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,57664050652,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,57664050658,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,50742010701,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,50742010705,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,51079025501,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,51079025517,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,51079025519,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,51079025520,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,59762130001,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,59762130003,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,63304057901,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,63304057910,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,62584026501,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,65862006201,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 25 MG TAB,65862006299,0.02746,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,00093073301,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,00093073310,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,00378003201,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,00378003202,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,00378003204,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,00378003210,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,00781122301,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,00591046201,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,00591046210,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,50742010801,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,50742010810,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,51079080101,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,51079080117,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,51079080119,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,51079080120,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,51079080130,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,51079080156,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,57664047708,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,57664047718,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,57664047752,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,57664047758,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,57664016608,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,57664016618,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,57664016652,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,57664016658,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,62584026601,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,63304058001,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,63304058010,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,59762130101,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,59762130103,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,65862006301,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,65862006399,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL TARTRATE 50 MG TAB,68645019059,0.02026,41445.0,EA,C/I,N,1,G
METOPROLOL-HYDROCHLOROTHIAZIDE 100-25 MG TAB,00378043401,1.31719,41445.0,EA,C/I,N,1,G
METOPROLOL-HYDROCHLOROTHIAZIDE 100-25 MG TAB,00781563101,1.31719,41445.0,EA,C/I,N,"1, 6",G
METOPROLOL-HYDROCHLOROTHIAZIDE 100-25 MG TAB,62756036888,1.31719,41445.0,EA,C/I,N,1,G
METOPROLOL-HYDROCHLOROTHIAZIDE 100-50 MG TAB,00378044501,1.48396,41354.0,EA,C/I,N,4,G
METOPROLOL-HYDROCHLOROTHIAZIDE 100-50 MG TAB,62756036988,1.48396,41354.0,EA,C/I,N,4,G
METOPROLOL-HYDROCHLOROTHIAZIDE 50-25 MG TAB,00378042401,0.81878,41445.0,EA,C/I,N,1,G
METOPROLOL-HYDROCHLOROTHIAZIDE 50-25 MG TAB,62756037088,0.81878,41445.0,EA,C/I,N,1,G
METOZOLV ODT 5 MG TABLET,65649043102,2.20308,41341.0,EA,C/I,N,4,B
METROGEL TOPICAL 1% GEL,00299382060,3.95823,41382.0,GM,C/I,N,"2, 5",B
METROGEL TOPICAL 1% PUMP,00299382001,4.33467,41326.0,GM,C/I,N,"2, 5",B
METROGEL-VAGINAL 0.75% GEL,99207013070,0.27953,41445.0,GM,C/I,N,"1, 5",B
METRONIDAZOLE 0.75% CREAM,00168032346,2.42042,41445.0,GM,C/I,N,"1, 5",G
METRONIDAZOLE 0.75% CREAM,00472091145,2.42042,41445.0,GM,C/I,N,"1, 5, 6",G
METRONIDAZOLE 0.75% CREAM,00713063337,2.42042,41445.0,GM,C/I,N,"1, 5",G
METRONIDAZOLE 0.75% CREAM,67405011045,2.42042,41445.0,GM,C/I,N,"1, 5",G
METRONIDAZOLE 0.75% LOTION,00472091202,2.89593,41445.0,ML,C/I,N,"1, 5, 6",G
METRONIDAZOLE 0.75% LOTION,00168038360,2.89593,41445.0,ML,C/I,N,"1, 5",G
METRONIDAZOLE 250 MG TABLET,00904145361,0.2798,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 250 MG TABLET,00591252101,0.2798,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 250 MG TABLET,00591252105,0.2798,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 250 MG TABLET,00591252125,0.2798,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 250 MG TABLET,51079012201,0.2798,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 250 MG TABLET,51079012217,0.2798,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 250 MG TABLET,51079012219,0.2798,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 250 MG TABLET,51079012220,0.2798,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 250 MG TABLET,51079021601,0.2798,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 250 MG TABLET,51079021620,0.2798,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 250 MG TABLET,50111033301,0.2798,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 250 MG TABLET,50111033302,0.2798,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 250 MG TABLET,50111033306,0.2798,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 375 MG CAPSULE,50111088405,2.89968,41326.0,EA,C/I,N,4,G
METRONIDAZOLE 500 MG TABLET,00591252205,0.48518,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 500 MG TABLET,00591252250,0.48518,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 500 MG TABLET,15338015004,0.48518,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 500 MG TABLET,15338015014,0.48518,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 500 MG TABLET,50111033401,0.48518,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 500 MG TABLET,50111033402,0.48518,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 500 MG TABLET,51079021701,0.48518,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 500 MG TABLET,51079021720,0.48518,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 500 MG TABLET,51079012601,0.48518,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 500 MG TABLET,51079012617,0.48518,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 500 MG TABLET,51079012619,0.48518,41445.0,EA,C/I,N,1,G
METRONIDAZOLE 500 MG TABLET,51079012620,0.48518,41445.0,EA,C/I,N,1,G
METRONIDAZOLE TOPICAL 0.75% GL,00115147446,2.69619,41445.0,GM,C/I,N,"1, 5",G
METRONIDAZOLE TOPICAL 0.75% GL,00168027545,2.69619,41445.0,GM,C/I,N,"1, 5",G
METRONIDAZOLE TOPICAL 0.75% GL,00781707819,2.69619,41445.0,GM,C/I,N,"1, 5",G
METRONIDAZOLE TOPICAL 0.75% GL,00713063737,2.69619,41445.0,GM,C/I,N,"1, 5",G
METRONIDAZOLE TOPICAL 0.75% GL,51672411606,2.69619,41445.0,GM,C/I,N,"1, 5",G
METRONIDAZOLE VAGINAL 0.75% GL,00781707787,0.28454,41445.0,GM,C/I,N,"1, 5",G
METRONIDAZOLE VAGINAL 0.75% GL,66993093570,0.28454,41445.0,GM,C/I,N,"1, 5, 6",G
MEXILETINE 150 MG CAPSULE,00093873901,0.31181,41445.0,EA,C/I,N,1,G
MEXILETINE 200 MG CAPSULE,00093874001,0.3815,41445.0,EA,C/I,N,1,G
MEXILETINE 250 MG CAPSULE,00093874101,0.44466,41445.0,EA,C/I,N,1,G
MI ACID SUSPENSION,00904000414,0.00558,41445.0,ML,C/I,Y,"1, 5",G
MI ACID SUSPENSION,00904000514,0.0068,41445.0,ML,C/I,Y,"1, 5",G
MI-ACID GAS 80 MG TAB CHEW,00904506860,0.02467,41417.0,EA,C/I,Y,1,G
MI-OMEGA NF CAPSULE,68308050260,0.61234,41417.0,EA,C/I,N,4,G
MIACALCIN 200 UNIT NASAL SPRAY,00078031154,13.04046,41445.0,ML,C/I,N,"1, 5",B
MICARDIS 20 MG TABLET,00597003937,4.34073,41326.0,EA,C/I,N,2,B
MICARDIS 40 MG TABLET,00597004037,4.38187,41326.0,EA,C/I,N,2,B
MICARDIS 80 MG TABLET,00597004137,4.38447,41326.0,EA,C/I,N,2,B
MICARDIS HCT 40-12.5 MG TABLET,00597004337,4.38577,41326.0,EA,C/I,N,2,B
MICARDIS HCT 80-12.5 MG TABLET,00597004437,4.38568,41326.0,EA,C/I,N,2,B
MICARDIS HCT 80-25 MG TABLET,00597004237,4.38746,41326.0,EA,C/I,N,2,B
MICONAZOLE 100 MG VAG SUPP,00713019757,0.58671,41445.0,EA,C/I,Y,1,G
MICONAZOLE 3 COMBO PACK,00113008100,7.79842,41445.0,EA,C/I,Y,1,G
MICONAZOLE 3 COMBO PACK,00113060500,7.79842,41445.0,EA,C/I,Y,1,G
MICONAZOLE 3 COMBO PACK,00904541501,7.79842,41445.0,EA,C/I,Y,1,G
MICONAZOLE 3 COMBO PACK,36800098200,7.79842,41445.0,EA,C/I,Y,1,G
MICONAZOLE 3 COMBO PACK,36800008100,7.79842,41445.0,EA,C/I,Y,1,G
MICONAZOLE 3 COMBO PACK,24385060602,7.79842,41445.0,EA,C/I,Y,1,G
MICONAZOLE 7 100 MG VAG SUPP,00472173607,0.58671,41445.0,EA,C/I,Y,1,G
MICONAZOLE 7 CREAM,00113082529,0.11767,41445.0,GM,C/I,Y,"1, 5",G
MICONAZOLE 7 CREAM,00113021429,0.11767,41445.0,GM,C/I,Y,"1, 5",G
MICONAZOLE 7 CREAM,00904773445,0.11767,41445.0,GM,C/I,Y,"1, 5",G
MICONAZOLE 7 CREAM,00904773457,0.11767,41445.0,GM,C/I,Y,"1, 5",G
MICONAZOLE 7 CREAM,24385059029,0.11767,41445.0,GM,C/I,Y,"1, 5",G
MICONAZOLE 7 CREAM,36800082529,0.11767,41445.0,GM,C/I,Y,"1, 5",G
MICONAZOLE NITRATE 2% CREAM,00472073041,0.11767,41445.0,GM,C/I,Y,"1, 5",G
MICONAZOLE NITRATE 2% CREAM,00472073063,0.11767,41445.0,GM,C/I,Y,"1, 5",G
MICONAZOLE NITRATE 2% CREAM,00472073526,0.09683,41445.0,GM,C/I,Y,"1, 5",G
MICONAZOLE NITRATE 2% CREAM,00472073542,0.05887,41445.0,GM,C/I,Y,"1, 5",G
MICONAZOLE NITRATE 2% CREAM,00472073556,0.05763,41445.0,GM,C/I,Y,"1, 5",G
MICONAZOLE NITRATE 2% CREAM,00713025237,0.11767,41445.0,GM,C/I,Y,"1, 5",G
MICONAZOLE NITRATE 2% CREAM,00603780550,0.03873,41445.0,GM,C/I,Y,"1, 5",G
MICONAZOLE NITRATE 2% CREAM,51672203506,0.11767,41445.0,GM,C/I,Y,"1, 5",G
MICONAZOLE NITRATE 2% CREAM,51672200101,0.219,41382.0,GM,C/I,Y,"4, 5",G
MICONAZOLE NITRATE 2% CREAM,51672200102,0.09683,41445.0,GM,C/I,Y,"1, 5",G
MICONAZOLE NITRATE 2% CREAM,63868020046,0.11767,41445.0,GM,C/I,Y,"1, 5",G
MICONAZOLE NITRATE 2% SPRAY,37205099866,0.02282,41326.0,GM,C/I,Y,"4, 5",G
MICONAZORB AF 2% POWDER,37205065318,0.03842,41445.0,GM,C/I,Y,"1, 5",G
MICONAZORB AF 2% POWDER,46122003927,0.03842,41445.0,GM,C/I,Y,"1, 5",G
MICRO-GUARD 2% POWDER,11701003816,0.07447,41326.0,GM,C/I,Y,"4, 5",G
MICROGESTIN 21 1-20 TABLET,52544095021,0.88576,41445.0,EA,C/I,N,1,G
MICROGESTIN 21 1.5-30 TAB,52544095121,0.84036,41445.0,EA,C/I,N,1,G
MICROGESTIN FE 1-20 TABLET,52544063028,0.57937,41445.0,EA,C/I,N,1,G
MICROGESTIN FE 1.5-30 TAB,52544063128,0.61244,41445.0,EA,C/I,N,1,G
MICRONOR 0.35 MG TABLET,50458019416,0.92317,41445.0,EA,C/I,N,1,B
MICRONOR TABLET,00062141116,0.92317,41445.0,EA,C/I,N,1,B
MIDAZOLAM HCL 1 MG/ML VIAL,00409230505,0.22608,41445.0,ML,C/I,N,"1, 5",G
MIDAZOLAM HCL 1 MG/ML VIAL,00409230517,0.22608,41445.0,ML,C/I,N,"1, 5",G
MIDAZOLAM HCL 1 MG/ML VIAL,00409230521,0.22608,41445.0,ML,C/I,N,"1, 5",G
MIDAZOLAM HCL 1 MG/ML VIAL,00409230550,0.22608,41445.0,ML,C/I,N,"1, 5",G
MIDAZOLAM HCL 1 MG/ML VIAL,10019002804,0.22608,41445.0,ML,C/I,N,"1, 5",G
MIDAZOLAM HCL 1 MG/ML VIAL,10019002805,0.22608,41445.0,ML,C/I,N,"1, 5",G
MIDAZOLAM HCL 1 MG/ML VIAL,55390013705,0.22608,41445.0,ML,C/I,N,"1, 5",G
MIDAZOLAM HCL 1 MG/ML VIAL,63323041112,0.22608,41445.0,ML,C/I,N,"1, 5",G
MIDAZOLAM HCL 2 MG/2 ML VIAL,00641605725,0.22608,41445.0,ML,C/I,N,"1, 5",G
MIDAZOLAM HCL 2 MG/ML SYRUP,00054356699,0.39561,41417.0,ML,C/I,N,"4, 5",G
MIDAZOLAM HCL 2 MG/ML SYRUP,00574015004,0.39561,41417.0,ML,C/I,N,"4, 5",G
MIDAZOLAM HCL 2 MG/ML SYRUP,63304020518,0.39561,41417.0,ML,C/I,N,"4, 5",G
MIDAZOLAM HCL 5 MG/5 ML VIAL,00641605910,0.22608,41445.0,ML,C/I,N,"1, 5",G
MIDAZOLAM HCL 5 MG/ML VIAL,00409230801,0.9426,41326.0,ML,C/I,N,"4, 5",G
MIDAZOLAM HCL 5 MG/ML VIAL,00409230849,0.9426,41326.0,ML,C/I,N,"4, 5",G
MIDAZOLAM HCL 5 MG/ML VIAL,00641606110,0.9426,41326.0,ML,C/I,N,"4, 5",G
MIDAZOLAM HCL 5 MG/ML VIAL,25021065601,0.9426,41368.0,ML,C/I,N,"4, 5",G
MIDAZOLAM HCL 5 MG/ML VIAL,55390013801,0.9426,41326.0,ML,C/I,N,"4, 5",G
