ContractNumber,VendorName,ContractStartDate,ContractStopDate,NDCWithDashes,SubItemIdentifier,PackageDescription,Generic,TradeName,VAClass,Covered,PrimeVendor,Price,PriceStartDate,PriceStopDate,PriceType
V797D-30226,"Sandoz, Inc",08/15/2013,08/14/2018,00168-0202-30,,30GM,"CLINDAMYCIN PO4 1% GEL,TOP","CLINDAMYCIN PO4 1% GEL,TOP",DE752,F,T,39.7,09/01/2015,08/14/2018,FSS
V797P-2226D,"Exelan Pharmaceuticals, Inc.",07/15/2012,07/14/2017,76282-0212-05,,500,SERTRALINE HCL 25MG TAB,SERTRALINE HCL 25MG TAB,CN609,F,T,39.7,10/01/2012,07/14/2017,FSS
V797P-2226D,"Exelan Pharmaceuticals, Inc.",07/15/2012,07/14/2017,76282-0213-05,,500,SERTRALINE HCL 50MG TAB,SERTRALINE HCL 50MG TAB,CN609,F,T,39.7,10/01/2012,07/14/2017,FSS
V797P-5137B,"Pharmacy Buying Association, Inc. dba PBA Health",02/15/2010,12/31/2015,68308-0152-60,,60GM,NYSTATIN PWDR,NYSTATIN PWDR,PH000,F,F,39.7,10/01/2014,12/31/2015,FSS
VA797P-15-C-0044,"Golden State Medical Supply, Inc.",07/15/2015,07/14/2016,60429-0902-30,,1X30GM,"CLOBETASOL PROPIONATE 0.05% CREAM,TOP","CLOBETASOL PROPIONATE 0.05% CREAM,TOP",DE200,F,T,39.7,07/15/2015,07/14/2016,NC
V797P-5243B,"TrillaMed, LLC",05/01/2011,04/30/2016,00264-2303-50,,8X2000ML,"MANNITOL 5% SOLN,IRRG","MANNITOL 5% SOLN,IRRG",IR100,F,T,39.68,06/15/2012,04/30/2016,FSS
V797D-30226,"Sandoz, Inc",08/15/2013,08/14/2018,00781-2081-02,,200,CALCIUM ACETATE 667MG (CA 169MG) CAP,CALCIUM ACETATE 667MG (CA 169MG) CAP,TN420,T,T,39.65,01/01/2015,08/14/2018,FSS
V797P-5146B,Impax Laboratories Inc.,02/01/2011,01/31/2016,00115-1459-10,,90,"FENOFIBRIC ACID 45MG CAP,EC",TRILIPIX DELAYED RELEASE CAPS 45MG,CV350,T,T,39.65,01/01/2015,01/31/2016,FSS
V797P-5913X,"Actavis Pharma, Inc.",07/15/2006,10/31/2015,00591-3761-01,,100,AMLODIPINE BESYLATE 5MG/BENZEPRIL HCL 40MG CAP,AMLODIPINE BESYLATE 5MG/BENZEPRIL HCL 40MG CA,CV400,F,T,39.65,12/13/2011,10/31/2015,FSS
V797D-30223,"COVIS Pharmaceuticals, Inc.",10/01/2013,09/30/2018,24987-0260-10,,10X2ML,DIGOXIN 0.25MG/ML INJ,LANOXIN #236,CV050,T,T,39.6,01/01/2015,09/30/2018,Big4
V797P-5270B,"Perrigo Sourcing Solutions, Inc.",09/01/2011,08/31/2016,45802-0422-37,,60GM,"DESONIDE 0.05% CREAM,TOP","DESONIDE 0.05% CREAM,TOP",DE200,T,T,39.6,01/01/2015,08/31/2016,FSS
V797P-5893X,Merck Sharp & Dohme Corporation,04/15/2006,12/31/2015,00006-0464-10,,1,APREPITANT 40MG CAP,EMEND 40MG CAP,GA605,T,T,39.57,01/01/2015,12/31/2015,Big4
V797D-40003,Marlex Pharmaceuticals,12/01/2013,11/30/2018,10135-0586-01,,100,LOXAPINE HCL 10MG CAP,LOXAPINE HCL 10MG CAP,CN709,F,T,39.53,01/01/2015,11/30/2018,FSS
V797P-2107D,"Fresenius Kabi USA, LLC.",04/15/2012,04/14/2017,63323-0286-31,,5X30ML,"ROPIVACAINE HCL 0.5% INJ,STERILE-PAK,30ML",NAROPIN HCL 0.5% INJ,CN204,T,T,39.52,01/01/2015,04/14/2017,Big4
V797P-5913X,"Actavis Pharma, Inc.",07/15/2006,10/31/2015,52544-0473-08,,8,ESTRADIOL 0.1MG/24HRS PATCH,ALORA 0.1MG/24HRS TRANSDERMAL SYSTEM,HS300,T,T,39.46,01/01/2015,10/31/2015,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00009-5137-01,,1,"LINEZOLID 2MG/ML INJ,BAG,100ML",ZYVOX IV 200MG/100ML,AM900,T,T,39.45,01/01/2015,10/31/2019,Big4
V797P-2107D,"Fresenius Kabi USA, LLC.",04/15/2012,04/14/2017,63323-0466-37,,25X30ML,BUPIVACAINE HCL 150MG/30ML VIL INJ,SENSORCAINE HCL 150MG/30ML INJ,CN204,F,T,39.45,04/15/2012,04/14/2017,FSS
V797D-40096,"Onset Dermatologics, LLC",04/01/2014,03/31/2019,16781-0389-15,,15GM,"HYDROCORTISONE BUTYRATE 0.1% OINT,TOP",LOCOID OINTMENT,DE200,T,T,39.37,01/01/2015,03/31/2019,FSS
VA797P-12-C-0033,Baxter Healthcare Corporation,09/17/2012,09/16/2016,00338-0503-48,,24X100ML,GENTAMICIN SO4 0.8MG/ML INJ,ISOTONIC GENTAMICIN SULFATE INJ 80MG #2B0862,AM300,F,F,39.36,09/17/2015,09/16/2016,NC
V797D-50378,"BD Rx, Inc",04/15/2015,04/14/2020,76045-0008-10,,24X1ML,MORPHINE SO4 10MG/ML INJ,MORPHINE SO4 10MG/ML INJ,CN101,T,T,39.35,04/15/2015,04/14/2020,Big4
V797D-50378,"BD Rx, Inc",04/15/2015,04/14/2020,76045-0004-10,,24X1ML,MORPHINE SO4 2MG/ML INJ,MORPHINE SO4 2MG/ML INJ,CN101,T,T,39.35,04/15/2015,04/14/2020,Big4
V797D-50378,"BD Rx, Inc",04/15/2015,04/14/2020,76045-0005-10,,24X1ML,MORPHINE SO4 4MG/ML INJ,MORPHINE SO4 4MG/ML INJ,CN101,T,T,39.35,04/15/2015,04/14/2020,Big4
V797D-50378,"BD Rx, Inc",04/15/2015,04/14/2020,76045-0006-10,,24X1ML,MORPHINE SO4 5MG/ML INJ,MORPHINE SO4 5MG/ML INJ,CN101,T,T,39.35,04/15/2015,04/14/2020,Big4
V797D-50378,"BD Rx, Inc",04/15/2015,04/14/2020,76045-0007-10,,24X1ML,MORPHINE SO4 8MG/ML INJ,MORPHINE SO4 8MG/ML INJ,CN101,T,T,39.35,04/15/2015,04/14/2020,Big4
V797P-5119B,"Upstate Pharma, LLC",10/01/2009,04/01/2016,65580-0302-09,,90,"VENLAFAXINE HCL 75MG TAB,SA",VENLAFAXINE HCL 75MG TAB ER,CN609,T,T,39.34,01/01/2015,04/01/2016,FSS
V797D-40324,McKesson Packaging Services a division of MeKesson Corp,06/15/2015,06/14/2020,63739-0691-01,,750,"IBUPROFEN 800MG TAB,UD","IBUPROFEN 800MG TAB,UD",MS102,F,T,39.32,06/15/2015,06/14/2020,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-5924-61,,100UD,"HALOPERIDOL 2MG TAB,UD",HALOPERIDOL 2MG TAB 10X10,CN709,F,T,39.31,12/01/2014,03/31/2016,FSS
V797D-30110,"Blu Pharmaceuticals, LLC",04/01/2013,03/31/2018,24658-0142-10,,1000,CITALOPRAM HYDROBROMIDE 40MG TAB,CITALOPRAM HYDROBROMIDE 40MG TAB,CN609,F,T,39.3,04/01/2013,03/31/2018,FSS
V797D-40258,Generics Bidco I LLC dba Qualitest Pharmaceuticals,10/01/2014,09/30/2019,60951-0794-70,,100,OXYMORPHONE HCL 5MG TAB,OPANA 5MG TAB,CN101,T,T,39.3,01/01/2015,09/30/2019,FSS
V797P-5234B,"Medline Industries, Inc.",03/15/2011,03/14/2016,08327-0390-09,,10,EXUDERM ODORSHIELD 4X3.6 SACRAL,EXUDERM ODORSHIELD 4X3.6 SACRAL,XA199,F,T,39.3,11/01/2011,03/14/2016,FSS
V797P-5095B,"Mylan Institutional, Inc.",07/15/2009,12/31/2015,51079-0992-20,,100UD,"FLUVOXAMINE MALEATE 50MG TAB,UD",FLUVOXAMINE MALEATE 50MG TAB 10X10,CN609,F,T,39.29,07/15/2009,12/31/2015,FSS
V797D-30047,Merck Sharp & Dohme Corporation,12/01/2012,11/30/2017,00085-3149-01,,15GM,"MOMETASONE FUROATE 0.1% CREAM,TOP",ELOCON CREAM 0.1%,DE200,T,T,39.25,01/01/2015,11/30/2017,FSS
V797P-2226D,"Exelan Pharmaceuticals, Inc.",07/15/2012,07/14/2017,76282-0377-02,,200,CALCIUM ACETATE 667MG CAP,CALCIUM ACETATE 667MG CAP,TN420,F,T,39.25,06/01/2015,03/31/2016,FSS
V797P-5043B,"Pharmaceutical Associates, Inc.",01/15/2009,11/30/2015,00121-1762-30,,100X30ML UD,AL OH 400MG/MG OH 400MG/SIMETHICONE 25MG/5ML LIQUID,MAG-AL PLUS XS LIQUID,GA199,F,T,39.25,01/15/2009,11/30/2015,FSS
V797D-40058,"Prasco, LLC",01/01/2014,12/31/2018,66993-0962-45,,45GM,"METRONIDAZOLE 0.75% GEL,TOP",METROGEL 0.75%,DE101,T,T,39.2,10/07/2014,12/31/2018,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,60793-0215-05,,1,"THROMBIN 5000UNT/VIL PWDR,TOP",THROMBIN-JMI 5000UNT/VIAL,BL300,T,T,39.2,01/01/2015,10/31/2019,Big4
V797P-2032D,Abbott Laboratories,11/01/2011,10/31/2016,57599-9662-01,,1,PCX CALIBRATION ASSESSMENT KIT,PCX CALIBRATION ASSESSMENT KIT,DX900,F,T,39.2,11/01/2011,10/31/2016,FSS
V797P-5258B,"Caraco Pharmaceutical Laboratories, Inc.",07/15/2011,07/14/2016,57664-0126-13,,500,HYDROCODONE 5MG/APAP 325MG TAB,HYDROCODONE 5MG/APAP 325MG TAB,CN101,F,T,39.2,12/15/2012,07/14/2016,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,61570-0131-40,,400GM,"SILVER SULFADIAZINE 1% CREAM,TOP",SILVADENE 1% CREAM,DE101,T,T,39.17,01/01/2015,10/31/2019,Big4
V797P-2222D,"Bracco Diagnostics, Inc.",09/01/2012,08/31/2017,00270-1111-04,,5X5ML,GADOTERIDOL 279.3MG/ML INJ,PROHANCE 279.3MG/ML INJ,DX900,T,T,39.17,01/01/2015,08/31/2017,FSS
V797P-5156B,"Golden State Medical Supply, Inc.",09/01/2010,03/31/2016,60429-0113-10,,1000,METFORMIN HCL 1000MG TAB,METFORMIN HCL 1000MG TAB,HS502,F,T,39.16,05/23/2014,03/31/2016,FSS
V797D-30226,"Sandoz, Inc",08/15/2013,08/14/2018,00168-0275-45,,45GM,"METRONIDAZOLE 0.75% GEL,TOP","METRONIDAZOLE 0.75% GEL,TOP",DE101,F,T,39.15,09/01/2015,08/14/2018,FSS
V797D-40177,"Mallinckrodt, LLC",07/01/2014,06/30/2019,00406-0123-05,,500,HYDROCODONE 5MG/ACETAMINOPHEN 325MG TAB,HYDROCODONE 5MG/ACETAMINOPHEN 325MG TAB,CN101,F,T,39.15,06/01/2015,11/15/2015,FSS
V797D-30136,"Gavis Pharmaceuticals, LLC",05/01/2013,04/30/2018,43386-0510-87,,12X60ML,"MESALAMINE 4GM/60ML SUSP,RTL","MESALAMINE 4GM/60ML SUSP,RTL",RS100,T,T,39.12,01/01/2015,08/31/2018,FSS
VA797P-12-C-0033,Baxter Healthcare Corporation,09/17/2012,09/16/2016,00338-0221-03,,24X500ML,PLASMA-LYTE A INJ,PLASMA-LYTE A PH 7.4 INJ 500ML #2B2543Q,TN102,F,F,39.12,09/17/2012,09/16/2016,NC
VA797P-12-C-0033,Baxter Healthcare Corporation,09/17/2012,09/16/2016,00338-0507-41,,24X50ML,GENTAMICIN SO4 1.2MG/ML INJ,ISOTONIC GENTAMICIN SULFATE INJ 60MG #2B0851,AM300,F,F,39.12,09/17/2015,09/16/2016,NC
V797P-5234B,"Medline Industries, Inc.",03/15/2011,03/14/2016,08327-0559-09,,12X800ML,"SOAP,PROTECTION PLUS ENRICHED LOTION","SOAP,PROTECTION PLUS ENRICHED LOTION",DE900,F,T,39.06,03/15/2011,03/14/2016,FSS
V797P-5234B,"Medline Industries, Inc.",03/15/2011,03/14/2016,53329-0001-03,,30X30GM,SKINTEGRITY HYDROGEL,HYDROGEL SKINTEGRITY BELLOWS BTL,DE900,F,T,39.06,03/15/2011,03/14/2016,FSS
V797P-2237D,Eli Lilly & Company,09/01/2012,08/31/2017,00002-7597-01,,1,OLANZAPINE 10MG/VIL INJ,ZYPREXA INTRAMUSCULAR 10MG F/INJ,CN709,T,T,39.03,01/15/2015,12/31/2015,FSS
V797D-50429,"Alcon Laboratories, Inc.",07/01/2015,06/30/2020,00998-0016-15,,15ML,"PROPARACAINE HCL 0.5% SOLN,OPH",ALCAINE SOULTION 0.05%,OP700,F,T,39.01,07/01/2015,06/30/2020,FSS
V797P-5980X,TEVA Pharm,04/15/2008,03/31/2016,57844-0322-01,,100,FENOFIBRATE 67MGTAB,LOFIBRA 67MGTAB,CV350,F,T,39.01,09/30/2013,03/31/2016,FSS
V797P-5063B,"VistaPharm, Inc",04/01/2009,01/31/2016,66689-0023-16,,473ML,HYDROCODONE 7.5MG/APAP 325MG/5ML,HYDROCODONE 7.5MG/APAP 325MG/5ML,CN101,F,T,39,04/06/2012,01/31/2016,FSS
V797P-5182B,Sanofi Aventis U.S. LLC,10/15/2010,10/14/2015,00955-1006-10,,10,"ENOXAPARIN NA 60MG/0.6ML INJ,SYRINGE,0.6ML","ENOXAPARIN NA 60MG/0.6ML INJ,SYRINGE,0.6ML",BL110,T,T,38.97,01/01/2015,10/14/2015,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00069-0196-02,,10X0.2ML,DALTEPARIN NA 5000UNT/0.2ML SYRINGE,"FRAGMIN 5000IU SSOL,0.2ML SYR",BL110,T,T,38.95,04/29/2015,10/31/2019,Big4
V797P-2106D,"Eisai, Inc.",03/01/2012,02/28/2017,62856-0500-10,,10X0.2ML,DALTEPARIN NA 5000UNT/0.2ML SYRINGE,FRAGMIN 5000UNT/0.2ML SYRINGE,BL100,T,T,38.95,01/01/2015,02/28/2017,Big4
V797P-2107D,"Fresenius Kabi USA, LLC.",04/15/2012,04/14/2017,63323-0201-02,,25X3ML,LIDOCAINE HCL 10MG/3ML VIL INJ,LIDOCAINE HCL 10MG/3ML VIL INJ,CN204,F,T,38.94,04/15/2012,04/14/2017,FSS
V797P-2107D,"Fresenius Kabi USA, LLC.",04/15/2012,04/14/2017,63323-0202-02,,25X2ML,LIDOCAINE HCL 2% INJ,LIDOCAINE HCL 2% INJ 2ML SDV,CN204,F,T,38.94,04/15/2012,04/14/2017,FSS
V797P-2107D,"Fresenius Kabi USA, LLC.",04/15/2012,04/14/2017,63323-0208-05,,25X5ML,LIDOCAINE HCL 20MG/ML (PF) INJ,LIDOCAINE 2% INJ 5ML SDV,CV300,F,T,38.94,04/15/2012,04/14/2017,FSS
V797P-5795X,"Greenstone, Ltd.",11/15/2006,12/31/2015,59762-2004-01,,60,ZIPRASIDONE HCL 80MG CAP,ZIPRASIDONE HCL 80MG CAP,CN709,T,T,38.94,01/01/2015,12/31/2015,FSS
V797P-5201B,VersaPharm Inc.,12/01/2010,11/30/2015,61748-0012-09,,90,PYRAZINAMIDE 500MG TAB,PYRAZINAMIDE 500MG TAB,AM500,F,T,38.92,12/01/2010,11/30/2015,FSS
V797P-5234B,"Medline Industries, Inc.",03/15/2011,03/14/2016,53329-0014-25,,4X3840ML,PERINEAL WASH SOLN,SOOTHE & COOL PERINEAL WASH NO-RINSE,DE900,F,T,38.9,03/15/2011,03/14/2016,FSS
V797P-5234B,"Medline Industries, Inc.",03/15/2011,03/14/2016,53329-0026-50,,50,TRANSPARENT DRESSING 4IN X 4.5IN,SURESITE MATRIX TRANSPARENT FILM 4IN X 4.5IN,XA107,F,T,38.9,03/15/2011,03/14/2016,FSS
VA797P-15-C-0003,"Mylan Pharmaceuticals, Inc.",10/15/2014,10/14/2015,00378-0156-01,,100,PROBENECID 500MG TAB,PROBENECID 500MG TAB,MS400,F,T,38.75,10/15/2014,10/14/2019,NC
V797P-5231B,Ranbaxy Laboratories Inc.,03/01/2011,02/29/2016,10631-0238-01,,120ML,"METFORMIN HCL 500MG/5ML SOLN,ORAL,STRAWBERRY,4 OZ",RIOMET STRAWBERRY 500MG/5ML X 4 OZ,HS502,T,T,38.74,01/22/2015,02/29/2016,Big4
V797P-5095B,"Mylan Institutional, Inc.",07/15/2009,12/31/2015,51079-0979-20,,100UD,SPIRONOLACTONE 50MG TAB,SPIRONOLACTONE 50MG TAB 10X10,CV704,F,T,38.72,10/01/2009,12/31/2015,FSS
V797P-5065B,Richmond Pharmaceuticals Inc.,05/01/2009,04/30/2016,54738-0554-03,,1000,TRIHEXYPHENIDYL HCL 2MG TAB,TRIHEXYPHENIDYL HCL 2MG TAB,AU350,F,T,38.7,10/15/2012,04/30/2016,FSS
V797D-30107,"Mylan Pharmaceuticals, Inc.",03/15/2013,03/14/2018,00378-6174-01,,100,METOLAZONE 10MG TAB,METOLAZONE 10MG TAB,CV701,F,T,38.68,03/15/2013,03/14/2018,FSS
V797D-30110,"Blu Pharmaceuticals, LLC",04/01/2013,03/31/2018,16252-0523-01,,100,ACARBOSE 25MG TAB,ACARBOSE 25MG TAB,HS502,F,T,38.68,06/01/2014,03/31/2018,FSS
V797D-40058,"Prasco, LLC",01/01/2014,12/31/2018,66993-0076-30,,30,"DULOXETINE HCL 30MG CAP,SA","CYMMBALTA 30MG CAP,SA",CN609,T,T,38.68,01/01/2015,12/31/2018,FSS
V797P-2222D,"Bracco Diagnostics, Inc.",09/01/2012,08/31/2017,00270-5164-12,,5X5ML,"GADOBENOATE DIMEGLUMINE 529MG/ML INJ,SOLN",MULTIHANCE 529MG/ML INJ,DX102,T,T,38.68,01/01/2015,08/31/2017,FSS
V797P-5234B,"Medline Industries, Inc.",03/15/2011,03/14/2016,53329-0161-04,,12X120GM,"SKIN CREAM,TOP",SKIN REPAIR CREAM,DE350,F,T,38.58,03/15/2011,03/14/2016,FSS
V797P-5172B,"Roxane Laboratories, Inc.",07/15/2010,10/31/2015,00054-0223-20,,10X10UD,"QUETIAPINE FUMARATE 300MG TAB,U/D","QUETIAPINE FUMARATE 300MG TAB,U/D",CN709,F,T,38.57,02/01/2015,10/31/2015,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00009-0306-02,,5ML,"METHYLPREDNISOLONE ACETATE 80MG/ML INJ,SUSP",DEPO-MEDROL 80MG/ML INJ,HS051,T,T,38.54,01/01/2015,10/31/2019,FSS
V797P-5087B,Mission Pharmacal,06/15/2009,11/30/2015,00178-0615-01,,100,"POTASSIUM CITRATE 1620MG TAB,SA",UROCIT-K,TN478,T,T,38.54,01/01/2015,11/30/2015,FSS
V797P-5156B,"Golden State Medical Supply, Inc.",09/01/2010,03/31/2016,60429-0175-10,,1000,CITALOPRAM HYDROBROMIDE 40MG TAB,CITALOPRAM HYDROBROMIDE 40MG TAB,CN609,F,T,38.51,01/01/2013,03/31/2016,FSS
V797P-5156B,"Golden State Medical Supply, Inc.",09/01/2010,03/31/2016,00228-3083-06,,60,"ALPRAZOLAM 0.5MG TAB,SA","ALPRAZOLAM 0.5MG TAB,SA",cn302,F,T,38.48,11/15/2014,03/31/2016,FSS
V797P-5135B,"Valeant Pharmaceuticals North America, LLC.",11/15/2009,11/14/2015,68682-0705-30,,30,DILTIAZEM (CARDIZEM LA) 180MG SA TAB,DILTIAZEM HCL ER 180MG TAB,CV200,T,T,38.47,01/01/2015,11/14/2015,Big4
V797P-5135B,"Valeant Pharmaceuticals North America, LLC.",11/15/2009,11/14/2015,68682-0705-30,,30,DILTIAZEM (CARDIZEM LA) 180MG SA TAB,DILTIAZEM HCL ER 180MG TAB,CV200,T,T,38.47,01/01/2015,11/14/2015,FSS
V797P-2143D,Purdue Pharma LP,05/01/2012,04/30/2017,67618-0200-01,,3780ML,CHLORHEXIDINE GLUCONATE 4% SURGICAL SCRUB,CHLORHEXIDINE GLUCONATE 4% SURGICAL SCRUB,DE101,F,T,38.46,07/01/2015,04/30/2017,FSS
V797P-5156B,"Golden State Medical Supply, Inc.",09/01/2010,03/31/2016,60429-0401-10,,1000,LOVASTATIN 20MG TAB,LOVASTATIN 20MG TAB,CV350,F,T,38.45,11/01/2014,03/31/2016,FSS
VA797P-12-C-0033,Baxter Healthcare Corporation,09/17/2012,09/16/2016,00338-0505-48,,24X100ML,GENTAMICIN SO4 1MG/ML INJ,ISOTONIC GENTAMICIN SULFATE INJ 100MG #2B0863,AM300,F,F,38.4,09/17/2014,09/16/2016,NC
V797D-30226,"Sandoz, Inc",08/15/2013,08/14/2018,00185-0072-10,,1000,LOVASTATIN 20MG TAB,LOVASTATIN 20MG TAB,CV350,F,T,38.39,01/15/2015,08/14/2018,FSS
V797D-30107,"Mylan Pharmaceuticals, Inc.",03/15/2013,03/14/2018,00378-8127-05,,500,SERTRALINE HCL 100MG TAB,SERTRALINE HCL 100MG TAB,CN609,F,T,38.38,03/15/2013,03/14/2018,FSS
V797P-2107D,"Fresenius Kabi USA, LLC.",04/15/2012,04/14/2017,63323-0492-37,,25X30ML,LIDOCAINE HCL 1% INJ,XYLOCAINE HCL 1% INJ VIAL DISPENSER,CN204,T,T,38.35,01/01/2015,04/14/2017,Big4
V797P-5172B,"Roxane Laboratories, Inc.",07/15/2010,10/31/2015,00054-4496-25,,100,LEUCOVORIN CALCIUM 5MG TAB,LEUCOVORIN CALCIUM 5MG TAB,VT102,F,T,38.31,03/15/2015,10/31/2015,FSS
V797P-2226D,"Exelan Pharmaceuticals, Inc.",07/15/2012,07/14/2017,76282-0214-05,,500,SERTRALINE HCL 100MG TAB,SERTRALINE HCL 100MG TAB,CN609,F,T,38.3,01/01/2015,03/31/2016,FSS
V797P-5234B,"Medline Industries, Inc.",03/15/2011,03/14/2016,53329-0969-64,,12X480GM,"ALCOHOL,ETHYL 70% GEL,TOP",EPI-CLENZ HAND SANITIZER PUMP,DE700,F,T,38.29,03/15/2011,03/14/2016,FSS
V797P-5057B,Abbvie US LLC,03/01/2009,01/31/2016,00074-3188-50,,50ML,"CLARITHROMYCIN 250MG/5ML SUSP,ORAL",BIAXIN 250MG/5ML SUSPENSION,AM200,T,T,38.28,01/01/2015,01/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-5679-61,,100UD,"PAROXETINE HCL 40MG TAB,UD","PAROXETINE HCL 40MG TAB,UD",CN609,F,T,38.26,12/01/2014,03/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-6456-02,,60GM,"NYSTATIN 100000UNT/GM PWDR,TOP","NYSTATIN 100000UNT/GM PWDR,TOP",DE102,F,T,38.25,07/17/2015,03/31/2016,FSS
V797P-5156B,"Golden State Medical Supply, Inc.",09/01/2010,03/31/2016,60429-0106-01,,100,TAMSULOSIN HCL 0.4MG CAP,TAMSULOSIN HCL 0.4MG CAP,CV150,F,T,38.23,12/12/2014,03/31/2016,FSS
VA797P-14-C-0009,Kremers Urban Pharmaceutical Inc.,06/10/2014,06/09/2016,62175-0119-41,,500,"ISOSORBIDE MONONITRATE 60MG TAB,SA","ISOSORBIDE MONONITRATE 60MG TAB,SA",CV250,F,T,38.23,06/10/2014,06/09/2016,NC
V797D-40032,"J&J obo Janssen Pharmaceuticals, Inc",12/01/2013,11/30/2018,50458-0601-28,,28,"RISPERIDONE 0.5MG TAB,ORAL DISINTEGRATING","RISPERIDONE ORALLY DISINTEGRATING TABLETS, 0.",CN709,T,T,38.19,01/01/2015,11/30/2018,FSS
V797D-40258,Generics Bidco I LLC dba Qualitest Pharmaceuticals,10/01/2014,09/30/2019,00603-3739-34,,5000,FUROSEMIDE 20MG TAB,FUROSEMIDE 20MG TAB,CV702,F,T,38.19,10/01/2014,09/30/2019,FSS
V797P-2228D,Actavis Inc.,08/15/2012,08/14/2017,45963-0557-50,,500,GABAPENTIN 400MG CAP,GABAPENTIN 400MG CAP,CN400,F,T,38.18,06/01/2014,08/14/2017,FSS
V797P-5086B,"X-Gen Pharmaceuticals, Inc.",06/01/2009,03/31/2016,39822-0277-02,,10,BACITRACIN 50000UNT/VIL INJ,BACITRACIN 50000UNT/VIAL INJ,AM900,F,T,38.12,01/01/2015,03/31/2016,FSS
V797D-30107,"Mylan Pharmaceuticals, Inc.",03/15/2013,03/14/2018,00378-9124-98,,5,FENTANYL 100MCG/HR PATCH,FENTANYL 100MCG/HR PATCH,CN101,F,T,38.1,03/15/2013,03/14/2018,FSS
V797D-40258,Generics Bidco I LLC dba Qualitest Pharmaceuticals,10/01/2014,09/30/2019,67253-0651-10,,100,PROPYLTHIOURACIL 50MG TAB,PROPYLTHIOURACIL 50MG TAB,HS852,T,T,38.01,10/17/2014,09/30/2019,FSS
V797P-5156B,"Golden State Medical Supply, Inc.",09/01/2010,03/31/2016,60429-0953-10,,1000,DOXAZOSIN MESYLATE 1MG TAB,DOXAZOSIN MESYLATE 1MG TAB,CV150,F,T,38,04/01/2012,03/31/2016,FSS
VA797P-13-D-0023,"Sandoz, Inc.",02/19/2013,02/18/2016,00781-1046-01,,100,PERPHENAZINE 2MG TAB,PERPHENAZINE 2MG TAB,CN701,F,T,38,02/19/2013,02/18/2016,NC
V797D-30226,"Sandoz, Inc",08/15/2013,08/14/2018,00781-3113-95,,10X30ML,PIPERACILLIN NA 3GM/TAZOBACTAM NA 0.37GM/VIL INJ,PIPERACILLIN NA 3GM/TAZOBACTAM NA 0.37GM/VIL,AM113,F,T,37.99,09/01/2014,08/14/2018,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,00009-5091-01,,250ML,EPIRUBICIN HCL 2MG/ML INJ,ELLENCE INJECTION,AN200,T,T,37.94,01/01/2015,10/31/2019,FSS
V797P-2107D,"Fresenius Kabi USA, LLC.",04/15/2012,04/14/2017,63323-0464-37,,25X30ML,BUPIVACAINE HCL 75MG/30ML VIL INJ,SENSORCAINE HCL 75MG/30ML INJ,CN204,F,T,37.94,04/15/2012,04/14/2017,FSS
V797P-2107D,"Fresenius Kabi USA, LLC.",04/15/2012,04/14/2017,63323-0468-17,,25X10ML,BUPIVACAINE HCL 0.25%/EPINEPHRINE 1:200000 INJ,SENSORCAINE HCL 0.25%/EPI 1:200000 INJ SDV,CN204,F,T,37.94,04/25/2012,04/14/2017,FSS
V797D-40269,"Pfizer, Inc.",11/01/2014,10/31/2019,61570-0045-10,,10ML,"GRAMICIDIN 0.025MG/N-MYCIN 1.75MG/POLYMYX 10000UNT/ML SOLN,OPH",NEOSPORIN OPHTH SOLN,OP209,T,T,37.93,01/01/2015,10/31/2019,Big4
V797P-5156B,"Golden State Medical Supply, Inc.",09/01/2010,03/31/2016,60429-0150-10,,1000,PROMETHAZINE HCL 25MG TAB,PROMETHAZINE HCL 25MG TAB,AH100,F,T,37.93,07/01/2014,03/31/2016,FSS
V797D-30116,Baxter Healthcare Corporation,10/15/2013,10/14/2018,00941-0679-06,,6X2000ML,ICODEXTRIN 7.5% SOLN,"EXTRANEAL PD SOLN.,7.5% ICODEXTRIN 2000ML",IR200,T,T,37.91,01/01/2015,10/14/2018,FSS
V797P-5031E,GE Healthcare Inc.,10/01/2008,10/31/2015,00407-1413-50,,10X50ML,IOHEXOL 647.1MG/ML INJ,OMNIPAQUE,DX101,T,T,37.91,01/01/2015,10/31/2015,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-5855-40,,500,IBUPROFEN 800MG TAB,IBUPROFEN 800MG TAB,MS102,F,T,37.91,12/01/2014,03/31/2016,FSS
